id	occupation	fine-tuned-0-he	fine-tuned-0-she	fine-tuned-500-he	fine-tuned-500-she	fine-tuned-1000-he	fine-tuned-1000-she	fine-tuned-2000-he	fine-tuned-2000-she	fine-tuned-5000-he	fine-tuned-5000-she	fine-tuned-10000-he	fine-tuned-10000-she	fine-tuned-20000-he	fine-tuned-20000-she
915	loader	7.781299789746602	9.19159209728241	3.891685704390208	4.264708558718364	3.601757566134135	3.781444549560547	3.622036079565684	3.5068833033243814	4.276068230470021	4.20820540189743	4.676435947418213	4.478112439314525	4.551939427852631	4.403287569681804
916	loaders	21.75222833951314	24.260260343551636	9.41919986406962	10.338473598162333	8.207679629325867	8.617282191912333	7.2527720133463545	7.057438929875691	7.386167605717977	7.28709630171458	6.545241554578145	6.324554999669393	4.40641184647878	4.273003379503886
917	loadmaster	8.857860406239828	11.783848563830057	4.460806210835774	5.148677468299866	4.52145787080129	4.977463881174724	4.0475079615910845	4.016947507858276	4.3467720945676165	4.385144432385762	4.855329970518748	4.7746356924374895	5.28206072251002	5.252102931340535
918	lobbyist	7.369018991788228	7.966486970583598	4.2385682463645935	4.547745029131572	4.286654949188232	4.532259464263916	3.7251460949579873	3.6692067782084146	3.846888224283854	3.817491968472799	3.8917404413223267	3.7922173341115317	4.137003600597382	4.078646878401439
919	lobsterman	16.598573088645935	25.692329963048298	7.166029532750447	8.484268228212992	6.2917589743932085	6.884675184885661	6.029048681259155	6.01479172706604	5.50368316968282	5.454298178354899	8.987042784690857	8.796071092287699	5.688877622286479	5.5910941163698835
920	locator	3.8074204126993814	4.106738368670146	2.175009866555532	2.2942139307657876	2.2222930590311685	2.281584878762563	2.157368004322052	2.0733928084373474	2.0774322350819907	2.0387268463770547	2.790111323197683	2.7222320437431335	2.6840144793192544	2.6060288151105246
921	lockmaker	12.574559410413107	14.85497788588206	5.60441255569458	6.039599021275838	4.862018505732219	5.019282937049866	5.141104857126872	4.871762593587239	5.553081194559733	5.437688748041789	7.073870499928792	6.707763036092122	4.762784322102864	4.625320275624593
922	locksmith	2.9139419396718345	3.585331618785858	2.1476191679636636	2.362567583719889	2.162165343761444	2.297288159529368	2.3675947984059653	2.317034125328064	2.726107438405355	2.6948755383491516	3.5408015847206116	3.437202274799347	3.44956507285436	3.3919127583503723
923	lockstitcher	6.492128332455953	6.910467108090718	3.9948074420293174	4.282341996828715	3.79113507270813	3.8442010283470154	4.594243129094441	4.491297284762065	3.331857124964396	3.273779590924581	3.9601264198621116	3.8451327681541443	2.372999290625254	2.3214683334032693
924	lofter	23.62213635444641	27.9278564453125	8.160560290018717	8.951529343922934	8.414068500200907	8.689096093177795	7.217122594515483	6.939552068710327	5.226452390352885	5.153205951054891	8.374796907107035	8.031697233517965	5.411028683185577	5.2799191276232404
925	loftsman	25.871615648269653	40.76967843373617	11.717400550842285	14.113599141438803	11.239066561063131	12.349754810333252	6.431955575942993	6.444681167602539	7.138858318328857	7.294859766960144	5.2631310025850935	5.2048390706380205	5.74257496992747	5.852744122346242
926	logger	4.251320381959279	5.4690866867701216	2.4604100386301675	2.8041765093803406	2.654230753580729	2.8588357170422873	2.966437339782715	2.9340798060099282	3.1536423762639365	3.1468499501546225	4.42006919781367	4.3200615247090655	3.7854892214139304	3.6901157100995383
927	logistician	5.989318827788035	7.404399633407593	3.0756077766418457	3.41443532705307	2.945207138856252	3.1417709787686667	3.1091939012209573	3.0424238642056785	3.9817577799161277	3.9329171578089395	3.2495373487472534	3.1695817907651267	2.4505226413408914	2.3874919613202414
928	lopper	51.8351027170817	72.83699576059978	9.045642852783203	10.019870638847351	9.460961500803629	9.822688102722168	5.389607310295105	5.139291127522786	6.76924999554952	6.635532061258952	8.719335754712423	8.539395054181417	5.225224415461223	5.106541474660237
929	lpc	28.933812618255615	35.9397824605306	9.467833916346232	10.679437557856241	8.543274641036987	9.155665874481201	5.9475603103637695	5.89681601524353	6.222716887791951	6.224391182263692	6.388964811960856	6.313774943351746	3.6464350819587708	3.596925059954325
930	lpn	44.87942838668823	52.88335005442301	12.791637023289999	14.529651482899984	10.77526847521464	11.789100249608358	6.688978552818298	6.661265571912129	6.521610299746196	6.547092517217	7.3095202048619585	7.244650403658549	4.866038143634796	4.790013571580251
931	lpta	64.46291287740071	68.7889297803243	17.71008308728536	19.069867769877117	12.888119777043661	13.606149911880493	10.094062725702921	9.895365913709005	10.263413349787394	10.114633083343506	7.8974387645721436	7.7112531661987305	3.7361218531926474	3.6312851309776306
932	lsw	28.098176558812458	26.966495831807453	8.131735801696777	8.495060602823893	6.692772666613261	6.967552900314331	6.747439503669739	6.574199477831523	5.211513519287109	5.165631373723348	7.051791389783223	6.938747366269429	6.120709776878357	6.031793038050334
933	lugger	11.970956563949585	14.269530773162842	4.898455023765564	5.470180590947469	3.7880545457204184	4.036893765131633	3.7578214009602866	3.689349353313446	2.3964999516805015	2.4052805304527283	3.170960783958435	3.116762359937032	2.6609718203544617	2.6205700437227883
934	lurer	15.58976968129476	16.741078933080036	6.06291929880778	6.3290629386901855	5.772364576657613	5.829070011774699	5.433070619901021	5.142078399658203	6.389545917510986	6.145882248878479	6.156200210253398	5.867915054162343	5.017407794793447	4.815323770046234
935	lusterer	12.364383737246195	13.818056027094523	5.327476580937703	5.684674104054769	5.36923627058665	5.455586194992065	5.143137494723002	4.9831492106119795	3.7082066337267556	3.647968331972758	4.606367687384288	4.5133545597394304	2.39117169380188	2.3421079317728677
936	lvn	11.559104800224304	12.232765754063925	4.605557759602864	4.917592962582906	4.599814732869466	4.812393546104431	4.481897135575612	4.361554304758708	4.723011215527852	4.708409905433655	3.0964314937591553	3.065527160962423	5.981769720713298	5.822725017865499
937	machinist	2.3896424770355225	2.8205400109291077	1.8234402139981587	1.9813104669253032	1.8541637659072876	1.9460129340489705	1.9035200079282124	1.859821339448293	2.0327430168787637	2.011291742324829	2.6472491224606833	2.5861992637316384	2.3262455463409424	2.284977972507477
938	magistrate	9.857065836588541	13.104946494102478	5.787701646486918	6.698677500089009	5.273524721463521	5.70068343480428	5.2233231862386065	5.215469479560852	4.960585534572601	4.9996713399887085	6.498142759005229	6.350474754969279	6.995400508244832	6.964778621991475
939	magnetizer	34.58498986562093	42.26813244819641	9.138189236323038	10.112083554267883	6.50757110118866	6.912116805712382	5.171130339304606	5.11537492275238	4.295834203561147	4.317423065503438	3.6964832146962485	3.588285764058431	4.263058980305989	4.092469155788422
940	mailer	14.022810300191244	16.402060508728027	5.54457958539327	5.98272180557251	5.56968339284261	5.662055929501851	4.557275493939717	4.361926436424255	4.55057418346405	4.447413404782613	5.126363416512807	4.944574157396953	5.704467296600342	5.529352466265361
941	mailmaster	18.716524958610535	26.05261739095052	8.250927209854126	9.390409072240194	9.339799443880716	10.003139774004618	7.386382818222046	7.325671037038167	8.497528910636902	8.640036821365356	5.839816927909851	5.776212155818939	7.660673101743062	7.700638969739278
942	malariologist	4.502211431662242	4.712619801362355	2.806680202484131	2.9669918219248452	2.890198032061259	3.028583745161692	2.7291006048520408	2.7113000750541687	1.9702395399411519	1.942063311735789	3.239063024520874	3.180156668027242	2.3103781938552856	2.265004515647888
943	maltster	3.228793998559316	3.596998115380605	2.4256548285484314	2.6322420636812844	2.8579993645350137	2.9677696426709494	2.771202584107717	2.706159512201945	2.7681978742281594	2.7340792417526245	2.634062647819519	2.579897145430247	2.411859929561615	2.364223579565684
944	mammalogist	6.256172915299733	7.030178864796956	3.923138697942098	4.2162975668907166	3.8871464133262634	4.044472932815552	2.7010377248128257	2.5962212880452475	3.683027664820353	3.605805993080139	3.4509337743123374	3.3223755955696106	3.094772736231486	3.022147238254547
945	mammographer	3.145041505495707	3.029627581437429	2.1829210917154946	2.2412540117899575	2.152238607406616	2.216844459374746	2.2051109870274863	2.119411607583364	2.3096291422843933	2.289128522078196	2.7404509584108987	2.675133486588796	2.450219531853994	2.4141827623049417
946	manager	8.476938307285309	8.47965427239736	3.961842676003774	4.098952015240987	4.350615123907725	4.424611210823059	4.059215724468231	3.965149939060211	4.148275017738342	4.061208407084147	6.047421336174011	5.801443815231323	6.343460162480672	6.201704541842143
947	manufacturer	13.599579016367594	16.474268515904743	5.9324415524800616	6.645702560742696	6.302318970362346	6.671136180559794	5.974258025487264	5.84940767288208	6.344351053237915	6.3481892347335815	6.6820927659670515	6.582290192445119	6.7337954839070635	6.579206387201945
948	manugrapher	9.52515172958374	9.069876194000244	5.5939803918202715	5.696016987164815	5.603817343711853	5.779151042302449	6.268078486124675	6.08557407061259	4.892607410748799	4.8539964358011884	3.8303455114364624	3.761937896410624	2.334417978922526	2.287560443083445
949	mapper	16.779822031656902	18.123327414194744	6.248672922452291	6.71990430355072	4.8105008999506635	5.020331601301829	5.013082345326741	4.850405911604564	5.009305616219838	4.952253897984822	4.404593626658122	4.261805713176727	4.55448975165685	4.417636911074321
950	marbleizer	65.86238082249959	71.5403660138448	20.745128949483234	22.41460045178731	12.942415396372477	13.150522073109945	11.082718849182129	10.436226487159729	5.041457196076711	4.918354034423828	5.519254902998607	5.3823802669843035	3.9877391258875527	3.895925203959147
951	marinator	16.55867648124695	18.024103959401447	5.674489140510559	5.783537983894348	4.428232133388519	4.441243807474772	5.170360406239827	4.824070453643799	4.745574752489726	4.523413399855296	5.5054135123888654	5.303612291812897	4.206850071748097	4.0800626675287885
952	marketer	6.64627742767334	7.224101622899373	3.841995974381765	4.199413061141968	4.16668568054835	4.433267017205556	4.461373845736186	4.363515933354695	4.977072079976399	4.922983606656392	6.324037353197734	6.126437187194824	5.691721796989441	5.507180412610372
953	massotherapist	7.769408702850342	7.835464000701904	2.170452972253164	2.2251672744750977	4.554681936899821	4.628299117088318	4.459243655204773	4.296470204989116	4.164364020029704	4.075847784678142	6.721232096354167	6.532570441563924	2.106326917807261	2.058785061041514
954	masticator	4.574093341827393	4.658539315064748	2.634757339954376	2.7167173425356546	2.011110703150431	2.0096317330996194	2.4153309067090354	2.2853582302729287	2.187398056189219	2.100965658823649	2.5771376887957254	2.486992677052816	2.4143605629603067	2.3273388942082724
955	matcher	42.8010843594869	46.33610773086548	12.542160908381144	13.37262217203776	11.2239271402359	11.63122042020162	10.184667189915976	9.784602244695028	6.150842507680257	5.990665872891744	8.048956751823425	7.720072905222575	6.301451166470845	6.03960386912028
956	mathematician	9.185646573702494	10.56290594736735	5.277944922447205	5.746879617373149	5.4883668422698975	5.845773935317993	5.281207919120789	5.167074243227641	5.575749198595683	5.485076347986857	8.007249315579733	7.8893818855285645	7.157043099403381	7.055497527122498
957	measurer	14.27376131216685	15.845593293507894	5.989121119181315	6.357781410217285	4.785489579041799	4.945706168810527	5.285521507263184	5.0959393580754595	5.623266577720642	5.526563088099162	5.508357425530751	5.30846091111501	5.108694156010945	4.9348596930503845
958	meatcutter	5.090053737163544	6.0819854736328125	2.8685012459754944	3.133484641710917	3.164108991622925	3.307977616786957	2.126144230365753	2.0638675888379416	3.563366452852885	3.4905556042989097	3.5140977700551352	3.3999057610829673	3.650704542795817	3.5421017607053122
959	meatman	13.277978976567587	21.394648551940918	6.360099116961162	7.779077847798665	5.404087066650391	5.965191284815471	4.879785180091858	4.890098452568054	4.291356027126312	4.30805226167043	6.179994980494182	6.054332733154297	5.816877524058024	5.734617273012797
960	mechanic	6.123045106728871	9.004150907198587	3.8529520829518638	4.586298406124115	3.775501310825348	4.147476553916931	4.072583933671315	4.084408144156138	4.786735733350118	4.7978024284044904	6.897534728050232	6.7729644775390625	6.2267661690711975	6.148602565129598
961	mechanist	3.079476237297058	3.489081303278605	1.992606242497762	2.1371535261472068	2.031320591767629	2.1269709269205728	2.0374701023101807	1.977355460325877	2.063337723414103	2.033674716949463	2.575643539428711	2.506650686264038	2.4754639267921448	2.418729305267334
962	mechanotherapist	2.872709353764852	3.0170841614405313	1.801185131072998	1.871339241663615	1.8893170952796936	1.9383630951245625	1.6762733459472656	1.6337472995122273	1.6421987215677898	1.6190079053243	1.9529397090276082	1.916684905687968	1.8906686902046204	1.8658688863118489
963	mediator	5.728176474571228	6.890992820262909	3.4840062657992044	3.8126177986462912	3.2433400750160217	3.4029725988705954	3.13578200340271	3.0736072262128196	3.0889333486557007	3.0979955593744912	4.430503527323405	4.327833255132039	3.588591476281484	3.5110318263371787
964	mercerizer	61.23348387082418	67.41499185562134	10.780525008837381	11.421638210614523	10.066372791926065	10.175225416819254	8.039745887120565	7.5613406499226885	4.481786509354909	4.3725395401318865	5.683204293251038	5.47842679421107	4.951797366142273	4.77445783217748
965	merchandiser	8.285631020863852	9.268610994021097	4.3779950340588885	4.9032536546389265	4.376058121522267	4.6715021332105	4.311154246330261	4.249720374743144	4.15820848941803	4.133993724981944	4.398366649945577	4.2792642911275225	3.8314281503359475	3.761441985766093
966	meringuer	24.030786673227947	29.47519834836324	10.968522548675537	11.799538135528564	8.536963105201721	8.90156920750936	7.892286459604899	7.775265693664551	5.887089808781941	5.945092121760051	4.579056104024251	4.6033094724019366	2.6736353039741516	2.6590628226598105
967	mesmerist	4.080178538958232	4.059194167455037	1.9865082899729412	2.0274308919906616	1.867936114470164	1.8819817701975505	2.019222676753998	1.9374568462371826	1.828995446364085	1.7973308165868123	2.2072826623916626	2.148797114690145	2.9278902411460876	2.8573665618896484
968	metalizer	32.99612474441528	43.17541694641113	10.390578826268515	12.115876038869223	6.452482422192891	6.917127052942912	5.92794128259023	5.812065243721008	4.909804542859395	4.890630841255188	5.05610857407252	4.907826443513234	4.833357493082683	4.655556321144104
969	metallographer	3.842128495375315	4.016058643658956	2.475556035836538	2.6101803382237754	2.3717509508132935	2.4611744483311973	2.8366827170054116	2.757962465286255	2.5775004426638284	2.5381977359453836	3.0108069578806558	2.9161962072054544	2.607355833053589	2.532852133115133
970	metalsmith	4.516159633795421	5.0356848041216535	2.579165240128835	2.7884695728619895	2.3457072973251343	2.495777130126953	2.690243979295095	2.633010506629944	2.633091628551483	2.6074873208999634	4.559582869211833	4.445894002914429	3.416986564795176	3.3414925734202066
971	metalworker	3.0456197261810303	3.797037343184153	2.106707731882731	2.3406829635302224	2.1668904026349387	2.310951828956604	2.3750955065091452	2.3310123284657798	2.6011993686358132	2.576483170191447	3.3044761419296265	3.2022319237391152	3.3043838143348694	3.2375398675600686
972	metaphysician	5.014164745807648	5.365606625874837	3.8658586740493774	4.081799149513245	3.6519262393315635	3.7676790356636047	4.225879788398743	4.135367552439372	4.293909668922424	4.229612072308858	2.5731628139813743	2.5099926789601645	3.51938134431839	3.469192842642466
973	metaphysicist	3.675554891427358	3.7684051195780435	2.478798806667328	2.5812349716822305	2.328579286734263	2.393883168697357	2.5948821703592935	2.5124173760414124	2.726214269797007	2.6704744497934976	2.901819427808126	2.813107887903849	2.2091270287831626	2.158574422200521
974	meterman	15.456915577252706	21.9578640460968	6.926478266716003	8.130800088246664	5.803470889727275	6.186825752258301	5.106209357579549	5.064347783724467	5.272537191708882	5.254077792167664	7.042843341827393	6.889666795730591	4.9764179189999895	4.86473286151886
975	methodologist	7.283881584803264	8.625450650850931	4.259401460488637	4.593519429365794	4.034260133902232	4.242491900920868	4.436284760634105	4.287194629510243	3.297041932741801	3.2435074845949807	5.81033053000768	5.616203506787618	3.4582408467928567	3.3642404874165854
976	metrologist	6.818561673164368	7.300840735435486	3.593985835711161	3.822558422883352	3.477793037891388	3.6470182736714682	3.292633910973867	3.181748926639557	3.1158363620440164	3.071095585823059	3.4506262938181558	3.355698585510254	4.419153491655986	4.288543005784352
977	mft	23.854478041330974	26.22126015027364	7.23178227742513	7.696884274482727	8.622324705123901	8.864927411079407	6.003180543581645	5.787760019302368	3.766856849193573	3.6745441357294717	3.3526484966278076	3.263130247592926	2.458986063798269	2.4119937221209207
978	mfts	19.391373952229817	20.758429288864136	7.335762977600098	7.7922888199488325	7.740540146827698	7.993919690450032	4.47538944085439	4.319061199824016	3.5644912322362265	3.5018604596455893	3.090998808542887	3.0268925428390503	2.277206460634867	2.238964855670929
979	microfilmer	4.8476234674453735	5.496437033017476	2.767080307006836	2.9799684882164	2.4454238613446555	2.551858822504679	2.824969927469889	2.75316729148229	2.092694938182831	2.0740142862002053	2.57638027270635	2.5146448413530984	2.4435206254323325	2.39346573750178
980	micropaleontologist	3.0192271868387857	3.147355854511261	2.6559544801712036	2.7683658401171365	2.4148301680882773	2.4748721718788147	3.0923847357432046	2.9922940135002136	3.151586929957072	3.044706483681997	2.381675640741984	2.321688691775004	2.8686071038246155	2.813088317712148
981	microscopist	2.480174442132314	2.5728758772214255	1.8222711086273193	1.9092270731925964	1.8079965313275654	1.8644522428512573	1.8396736184755962	1.7849103609720867	1.9993829528490703	1.9680184523264568	2.539041300614675	2.487046221892039	2.4496633807818093	2.3828686475753784
982	midwife	4.898527642091115	3.0186408956845603	2.5430924693743386	2.10429185628891	2.380759576956431	2.060287912686666	2.4211280941963196	2.129136025905609	2.8435736894607544	2.7221935788790383	3.106041689713796	2.86245330174764	3.2169262965520224	3.1201315919558206
983	millwright	4.692551493644714	6.0991637508074446	3.2332265774408975	3.833565354347229	3.765064458052317	4.268377463022868	4.062940915425618	4.1407497326533	2.6084459026654563	2.64885946114858	5.464908103148143	5.464518626530965	3.2493825356165567	3.2490181922912598
984	mimeographer	3.5212911566098533	3.5649917125701904	2.9730124274889627	3.0842973987261453	3.5693012873331704	3.6676809589068093	3.2192500034968057	3.102995296319326	2.5984661976496377	2.5781147281328836	2.7408897082010903	2.6797789136568704	2.483543336391449	2.4630744059880576
985	miner	9.456645965576172	12.295979022979736	4.919989824295044	5.529520312945048	4.36631425221761	4.652721166610718	5.049469967683156	4.945855935414632	4.469416419665019	4.423914313316345	5.668583889802297	5.546310603618622	5.894183099269867	5.80546247959137
986	minister	8.73781442642212	11.633065541585287	5.25260470310847	6.032305121421814	6.458133141199748	7.03080952167511	6.450260043144226	6.5071022510528564	5.2923731207847595	5.335781455039978	6.639285504817963	6.538668215274811	7.233362277348836	7.113910833994548
987	missileman	24.303998072942097	40.15310192108154	9.290152986844381	11.040176471074423	7.764222025871277	8.634429216384888	5.931396206219991	5.970967769622803	7.1450804471969604	7.11460808912913	8.036847909291586	7.865411798159282	5.99027939637502	5.86548654238383
988	mixologist	8.302978118260702	8.957922776540121	5.29422144095103	5.505527098973592	4.822229286034902	4.9963129957516985	2.7566178838411965	2.654780089855194	4.117108265558879	4.058701833089192	6.207837224006653	5.985783437887828	4.705990135669708	4.565682689348857
989	mlt	21.640335083007812	23.1100861231486	7.156218687693278	7.815265377362569	4.647111137708028	4.886895974477132	5.619337677955627	5.47642187277476	6.446759184201558	6.274617075920105	4.7595857580502825	4.663786888122559	3.1457985242207847	3.0342425107955933
990	modeler	11.387009064356485	12.635363976160685	4.084421416123708	4.423155566056569	3.8566174507141113	3.929229478041331	4.26335871219635	4.017476439476013	4.522266447544098	4.365344067414601	5.5024396777153015	5.2146016756693525	5.616168042023976	5.421688397725423
991	mohel	21.51311715443929	26.44945772488912	6.890867392222087	7.78589113553365	6.137280186017354	6.566894173622131	7.304337580998738	7.28866449991862	5.995857795079549	6.117138663927714	4.886618733406067	4.956774910291036	7.028149127960205	7.008748412132263
992	molder	13.78396979967753	13.755688826243082	5.872560421625773	6.16609521706899	4.872974157333374	4.972902933756511	4.756395637989044	4.534472902615865	4.309628089269002	4.23190422852834	6.620232661565145	6.423190196355184	5.323086857795715	5.188906649748485
993	monologist	6.454368710517883	7.108416239420573	4.305645783742269	4.54048768679301	3.871317684650421	3.955615520477295	4.0965569615364075	3.9339044094085693	3.2530755003293357	3.181589663028717	4.433832287788391	4.302473962306976	3.327163338661194	3.2011935313542685
994	monotyper	9.118467529614767	10.340576529502869	4.437167962392171	4.86514409383138	4.168541769186656	4.374536832173665	4.567093173662822	4.494258165359497	2.515744964281718	2.506349503993988	4.163330097993215	4.077544589837392	2.4752984642982483	2.4114211797714233
995	monotypist	6.239474217096965	6.726859927177429	3.456214984258016	3.58910338083903	2.374065399169922	2.372284412384033	3.795517106850942	3.6436498959859214	2.035434285799662	1.982847809791565	4.856405774752299	4.722963929176331	2.613475282986959	2.5407861471176147
996	mooner	32.66032552719116	38.01617622375488	8.720934589703878	9.469842354456583	9.447460969289144	9.792815128962198	8.378896474838257	8.09592874844869	7.790381153424581	7.677198926607768	9.73771079381307	9.41076103846232	5.856929659843445	5.692097266515096
997	mopper	20.47152868906657	30.129108746846516	6.9739638566970825	7.680365880330403	6.944014549255371	7.2421928246816	6.187898596127828	5.990626374880473	4.301734685897827	4.247705101966858	3.7755483786265054	3.721897522608439	4.752616226673126	4.684808631738027
998	morphologist	3.0609883666038513	3.368634363015493	2.106511195500692	2.2529017329216003	2.036238133907318	2.120539387067159	2.0389638940493264	1.977149744828542	2.102914253870646	2.0686411460240683	2.7527970472971597	2.6736263235410056	2.471221387386322	2.4161077737808228
999	mortarman	11.179875016212463	16.960671583811443	5.075337012608846	6.062049110730489	4.590094606081645	5.031810879707336	5.028215209643046	5.059637904167175	4.31945006052653	4.36528233687083	5.725378294785817	5.637618601322174	4.725728650887807	4.6506662766138716
1000	mosaicist	6.379922548929851	7.009754816691081	4.0518726507822675	4.332421700159709	3.261476993560791	3.4236608346303306	3.481785694758097	3.3891153732935586	3.7608540455500283	3.7283695340156555	4.392751355965932	4.279336253801982	4.210661669572194	4.121232112248738
1001	moshgiach	70.36019452412923	77.4618870417277	34.00973526636759	36.70089785257975	31.3849671681722	33.19129657745361	45.261653423309326	45.404354413350426	50.69239107767741	51.73847230275472	5.376862088839213	5.382009307543437	4.534139394760132	4.498478690783183
1002	mounter	16.224566141764324	15.969574371973673	6.5511008103688555	6.767182350158691	7.008399089177449	7.136696736017863	6.077523112297058	5.773401260375977	7.1335344314575195	6.935952822367351	7.108168443044026	6.77712603410085	5.931135614713033	5.764573613802592
1003	moveman	20.076220115025837	29.611470063527424	12.007377703984579	14.124523639678955	11.675650914510092	12.708558877309164	9.26870079835256	9.243047078450521	6.978476603825887	6.9520537455876665	6.809212406476338	6.600860635439555	10.42184086640676	10.092441201210022
1004	mover	7.8766931891441345	7.8638456265131635	4.16925722360611	4.427138964335124	4.26884667078654	4.397892475128174	3.9023123582204184	3.737666149934133	4.3640485008557635	4.27801897128423	4.409448544184367	4.220198810100555	4.238060732682546	4.132805069287618
1005	movers	19.55444852511088	18.49053756395976	9.43812624613444	9.834729313850403	9.72951853275299	9.90343471368154	8.233081102371216	7.828302542368571	6.521070162455241	6.397595802942912	7.519052028656006	7.216231822967529	5.492193639278412	5.349936803181966
1006	msw	12.031818469365438	10.543371876080831	5.118374903996785	4.965783993403117	4.50770244995753	4.393165489037831	3.7764718731244407	3.399106800556183	4.4677902062733965	4.250832498073578	4.320039828618367	4.1383416056633	2.7348416646321616	2.630406459172567
1007	msws	39.26553742090861	36.68304491043091	13.067717472712198	12.821922620137533	9.657442092895508	9.654096086819967	6.092506210009257	5.558102011680603	8.712452411651611	8.298419992129007	5.31962235768636	5.021120548248291	3.530185083548228	3.33448855082194
1008	muleser	59.73865429560343	65.63100624084473	19.3707168896993	20.43770162264506	15.952762126922607	16.61182729403178	16.061954577763874	15.40618904431661	15.461911837259928	15.091334899266561	17.936649560928345	17.416272004445393	5.241034885247548	5.112510820229848
1009	multigrapher	25.006715615590412	23.162339687347412	8.681078910827637	8.788098533948263	9.345354278882345	9.536165316899618	9.545753081639608	8.88948635260264	10.400236447652182	10.092246492703756	10.8564666112264	10.36310621102651	4.706270496050517	4.51957368850708
1010	mustanger	43.85404761632284	46.66483290990194	10.887081543604532	11.77130619684855	9.995329936345419	10.205653508504232	8.618302146593729	8.192772348721823	7.899781505266826	7.689777533213298	9.650414983431498	9.189990997314453	7.404701153437297	7.190123200416565
1011	mycologist	3.0242608189582825	3.4374061226844788	2.257227063179016	2.4879088600476584	2.040082494417826	2.1604485710461936	1.8656718333562214	1.8217726548512776	1.9816675980885823	1.953859567642212	2.5177292227745056	2.4532426993052163	2.349728763103485	2.301548699537913
1012	nanotechnician	3.423130452632904	3.8281871676445007	2.8768257896105447	3.055693725744883	2.476507564385732	2.5908482869466147	2.680031696955363	2.622274915377299	2.0884307622909546	2.051153759161631	3.0528756976127625	2.9873868227005005	2.124372919400533	2.0751020908355713
1013	nanotechnologist	2.4091938535372415	2.653966228167216	2.1813863118489585	2.312180678049723	2.0909326871236167	2.1789241830507913	2.1581621567408242	2.0995981891949973	1.910976767539978	1.881563405195872	2.963658412297567	2.888063828150431	2.2340713342030845	2.1861908634503684
1014	naprapath	47.714609464009605	53.78925561904907	16.867174704869587	18.17996112505595	16.43110267321269	17.26350434621175	21.598612546920776	21.111990610758465	7.458959221839905	7.336737314860026	13.87321941057841	13.734754800796509	7.275006930033366	7.1156415939331055
1015	naturalist	13.425034205118815	15.345560312271118	6.622462153434753	7.205316543579102	6.059034784634908	6.443380316098531	6.561774214108785	6.395756443341573	5.515584945678711	5.5226127703984575	7.395762920379639	7.274737119674683	7.223388433456421	7.232677300771077
1016	naturopath	3.8187727133433023	4.104554196198781	2.4289620320002236	2.5542518297831216	3.225275913874308	3.300181726614634	2.9043622811635337	2.820658286412557	2.36136523882548	2.293609837690989	3.145612041155497	3.070053458213806	2.4970958630243936	2.393677771091461
1017	needlemaker	16.699550072352093	15.078924496968588	7.405106862386067	7.208422859509786	7.343568404515584	7.23820157845815	7.1841063896814985	6.627172072728475	4.839026769002278	4.72011152903239	6.3699508508046465	6.01639183362325	5.5236309965451555	5.4012337525685625
1018	needleworker	5.795052528381348	4.808630685011546	3.2683300773302713	3.2031532724698386	3.5001760125160217	3.492410401503245	3.689443310101827	3.4711523254712424	2.506730616092682	2.442993462085724	3.859030246734619	3.6851069927215576	2.9147614439328513	2.8464080095291138
1019	negotiator	2.7588293751080832	3.0077016949653625	1.9551896651585896	2.069323937098185	1.9726942777633667	2.0365452965100608	2.0097659627596536	1.9444553852081299	1.988810658454895	1.9501329859097798	2.5201276938120523	2.441380341847738	2.4428502519925437	2.3709347248077393
1020	nematologist	5.949985027313232	6.903999209403992	3.4810328682263694	3.7040972312291465	3.4328681031862893	3.606841027736664	3.655747135480245	3.586051364739736	2.846411426862081	2.8312493364016214	2.525542954603831	2.46246600151062	2.5212480227152505	2.4751055041948953
1021	neonatologist	3.7903436621030173	3.7510918378829956	2.9803447127342224	3.0476351777712503	1.8617352644602458	1.9083499908447266	2.118590553601583	2.0308723052342734	3.4675092498461404	3.380443572998047	2.5878652532895408	2.5103076100349426	2.4808797438939414	2.422130743662516
1022	nephrologist	2.273077666759491	2.428041458129883	1.7395612001419067	1.8292575875918071	1.7345685362815857	1.7953672409057617	1.7879067262013753	1.7397368947664897	1.8510070244471233	1.8227633039156597	2.2495358188947043	2.1868356267611184	2.196566939353943	2.1515815456708274
1023	networker	11.306161324183146	11.70807154973348	5.364357550938924	5.55014431476593	4.757102390130361	4.864317893981934	4.898298303286235	4.647616028785706	3.747807582219442	3.65849639972051	5.054941495259603	4.844032406806946	6.189290642738342	5.911602934201558
1024	neurobiologist	2.116211990515391	2.3742396036783853	1.6952625910441081	1.7976487676302593	1.6598596175511677	1.726797103881836	1.8478928605715434	1.803940733273824	2.0833104650179544	2.055240293343862	2.176551024119059	2.12054971853892	2.916800041993459	2.8551259438196817
1025	neurologist	2.3649714390436807	2.6469574173291526	1.7973302404085796	1.9102657834688823	1.7821943561236064	1.8540006478627522	1.849407394727071	1.800187349319458	1.9238890608151753	1.8912325104077656	2.4022159775098166	2.338569700717926	2.3214160601298013	2.2653234799702964
1026	neuropathologist	2.623072564601898	2.7696053187052407	1.8189485271771748	1.8923093875249226	1.7708202600479126	1.822431484858195	1.8345410625139873	1.7763174374898274	1.8655140002568562	1.8345919648806255	2.3882530530293784	2.317441403865814	2.2675169110298157	2.2116137941678367
