word	gender_class_00	gender_class_01	gender_class_02	gender_class_03	gender_class_04	gender_class_05	gender_class_06	gender_class_07	gender_class_08	gender_class_09	gender_class_10	gender_class_11	gender_class_12	gender_spectrum_00	gender_spectrum_01	gender_spectrum_02	gender_spectrum_03	gender_spectrum_04	gender_spectrum_05	gender_spectrum_06	gender_spectrum_07	gender_spectrum_08	gender_spectrum_09	gender_spectrum_10	gender_spectrum_11	gender_spectrum_12	gender_relevance_00	gender_relevance_01	gender_relevance_02	gender_relevance_03	gender_relevance_04	gender_relevance_05	gender_relevance_06	gender_relevance_07	gender_relevance_08	gender_relevance_09	gender_relevance_10	gender_relevance_11	gender_relevance_12
butcherette	1	1	1	2	2	1	1	1	2	2	1	2	1	-4.858588710427284	-3.7602078318595886	-5.982168510556221	2.4099674858152866	4.656189758330584	-4.2583881095051765	-5.5235425978899	-4.5926286317408085	3.696504717692733	3.5306987166404724	-4.742938457988203	3.8886659890413284	-3.366050995886326	0.26854724949669273	0.05735711949980922	0.2024467777052682	0.5160572637732213	0.6032806643417904	0.4686143654602445	0.3064640225223967	0.3055371920819636	0.11156317148800499	0.21695635609004812	0.4561661169029676	0.3996466340031475	0.22931655928805156
buttermaker	1	1	1	2	1	2	1	1	2	1	2	1	2	-5.534491613507271	-5.0756095461547375	-4.9637410044670105	5.813597347587347	-4.816096745431423	4.125918053090572	-6.373854324221611	-4.967246327549219	2.7861955482512712	-4.2320606261491776	4.482022047974169	-3.975475976243615	3.320966098457575	0.22118213503724998	0.41567251417371964	0.38799645470016764	1.0114745216352956	0.36602691526391673	0.13527526265725195	0.2333145366437368	0.9761221313366184	0.30315206073102974	0.2594285452625026	0.3511992934540258	0.3833071659319103	0.16825900990125184
buttoner	1	2	2	2	1	2	1	1	2	1	2	1	2	-4.4728762954473495	3.6565254889428616	6.249421089887619	3.25471455976367	-4.63010922446847	4.8877172768116	-4.788104251027107	-4.673550847917795	2.714472832158208	-3.531949497759342	4.975048460997641	-4.413945913314819	2.5856252536177635	0.2977679664742142	0.2016159066309532	1.0000447378986645	0.5765859265323285	0.666314945263522	0.1698468742290079	0.34297345727411677	0.7589428440288262	0.2943770147009052	0.4659860556410707	0.3252449484797353	0.35569571307860315	0.2232256283710053
buttonholer	1	1	2	2	2	1	1	1	1	1	2	1	2	-5.159475609660149	-3.916342339478433	7.329498901963234	4.361733090132475	4.610001385211945	-4.997485123574734	-5.168239623308182	-4.894274566322565	-2.8448957074433565	-3.7802263498306274	4.101260744966567	-3.740316018462181	2.701981194317341	0.3497422316303802	0.1464320662457289	1.405782442763969	0.5823917121242185	0.36375282529209335	0.2795751985187583	0.19690413231844803	0.8935197220356377	0.3763725185519332	0.427830929717292	0.30564043733894736	0.39240174926817417	0.1973172809173177
buyer	1	2	1	2	2	2	1	2	2	1	2	1	2	-5.196032106876373	4.635687217116356	-5.88372315466404	3.7364919744431973	5.32208464667201	4.278326850384474	-5.624824643135071	5.637882027775049	3.0412760954350233	-3.046747997403145	4.101423759944737	-3.7350157722830772	2.8175436705350876	0.29521940293174886	0.34110558803917634	0.9340200010782633	0.48563369598005207	0.35572927487748013	0.2434783853239283	0.32219544532598954	0.5953019444037367	0.3101832589833609	0.4783081575580266	0.5183253936082511	0.6310891481116414	0.34741164212460285
cableman	1	1	1	2	2	1	1	2	1	1	2	1	1	-6.603494577109814	-4.936345864087343	-6.039009630680084	5.44370948895812	4.106263633817434	-4.169411808252335	-4.916445218026638	3.9479683972895145	-3.525928543880582	-3.8566818684339523	5.00992561224848	-4.694326005876064	-3.4736503958702087	0.5612681596961229	0.4573183208703995	0.27742569049894117	0.44874060401445504	0.45848998714770584	0.5262949036243012	0.12825278031509607	0.4156763113759182	0.5903345829262323	0.7388012997482134	0.15105877938085005	0.2751363539136946	0.35926659400021277
caddie	2	2	2	1	1	1	2	1	1	1	2	1	1	5.903636261820793	4.474424343556166	6.522879272699356	-4.658866140991449	-4.340528529137373	-4.987891606986523	4.0672973692417145	-5.313833210617304	-3.1917711067944765	-3.4269122295081615	5.3270789152011275	-4.792925134301186	-3.7887801751494408	0.5960492338926073	0.7519204434421328	0.8054000056706943	0.41692032592071526	0.8583339789084026	0.6267593112156448	0.6558292846038207	0.47124032099489815	0.6541053149805759	0.6311119440845822	0.5318913145090252	0.3637212263420224	0.2797079720645101
caddy	1	1	2	1	1	1	1	1	1	1	2	2	2	-5.6114591807127	-3.0792174227535725	5.569558322429657	-5.048733729869127	-4.34819870069623	-4.6384414210915565	-3.974943544715643	-5.007619548588991	-2.8176577631384134	-3.1608192808926105	5.2454232489690185	4.163246586918831	3.479940176010132	0.3971775395943532	0.21908127889037132	0.6797312577982327	0.8392785788624437	0.36787657610007707	0.4845094973729416	0.3332732136373133	0.3273970932872207	0.45739002084676483	0.3190073929532715	0.3178536577066904	0.19977708463557065	0.1619669902887378
caddymaster	2	2	1	1	1	1	1	1	2	1	2	1	2	5.375061988830566	3.954693641513586	-5.201575696468353	-5.306439284235239	-4.339822909794748	-4.976555339992046	-4.814803913235664	-5.665766034275293	2.306289168074727	-3.750528521835804	4.991338058374822	-4.9888836443424225	2.9402578137815	0.38172071147857917	0.38281684555113316	0.41362039656627986	0.5245904383490553	0.20584835557799258	0.6887665383944207	0.3312871146291332	0.48330100774765017	0.43078273041542875	0.43826409985189857	0.32377800938026907	0.2612221222370863	0.1674340516068302
calciminer	1	1	2	1	1	2	1	1	1	1	2	1	1	-5.261387087404728	-3.461233977228403	6.2805260717868805	-3.5795424468815327	-5.694039195775986	4.641503733582795	-6.160205662250519	-4.998051408678293	-2.6053919810801744	-3.3170036673545837	5.090092399157584	-3.8506709784269333	-3.0537466555833817	0.18646863209054115	0.09127728682425287	0.7112653017599823	0.22510984297711534	0.1267057288438082	0.12146946057670999	0.38119906515640267	0.44304916952495227	0.4178247048860386	0.556612564014352	0.3178000990123976	0.3524547971319407	0.27415409499219245
calenderer	1	1	2	2	2	2	2	1	1	1	2	1	2	-5.670303761959076	-4.769259680062532	5.640732854604721	4.468870993703604	4.910274563357234	4.599017523229122	5.073474372431519	-5.513628009706736	-3.495317267253995	-3.4891652949154377	5.756603023968637	-4.493017956614494	3.3035017075017095	0.4632715291757551	0.4101371028357082	0.9208188759558129	0.31989158976536536	0.5034944569292877	0.05675524240516454	0.5701555334400503	0.37242760106369305	0.16978550137895526	0.22628631779681085	0.35512868895761207	0.16377114187343977	0.1926045654930982
calker	2	1	1	1	1	2	1	1	2	1	2	1	1	4.697757840156555	-4.671665597707033	-6.7402598187327385	-3.0661103092134	-3.6638663671910763	2.8752558901906013	-5.671974711120129	-4.5315754152834415	3.0810932461172342	-2.9602682441473007	4.657538601197302	-3.9761349614709616	-3.0095276460051537	0.20413825644534975	0.3344602485497793	0.3224542082641231	0.3851986905182159	0.5366062554929937	0.2704253943216821	0.4122267725950144	0.17435270365741518	0.2957984501700024	0.4693914309273596	0.17088635853810233	0.09055270964745432	0.38698105847502084
candlemaker	1	1	1	2	1	1	1	2	1	1	1	1	1	-6.347056612372398	-3.4777729846537113	-4.161647260189056	5.296908747404814	-3.8777480609714985	-3.9959589689970016	-6.238197326660156	5.32336538657546	-3.4361053723841906	-3.8085609525442123	-5.133804022334516	-4.6085758954286575	-3.662719674408436	0.23463298992978207	0.27971085874984664	0.6159021873157342	0.9227080437895301	0.29192068534238	0.4439359749659507	0.25829472241351914	0.6511758520647332	0.6232810032603903	0.4901735880582229	0.3853206298320755	0.2026568427681923	0.353003481305302
cannoneer	1	1	2	2	2	1	1	1	1	1	2	1	2	-4.543673165142536	-2.6855606473982334	5.65476481616497	4.41740133985877	3.5498383305966854	-3.3249490931630135	-4.042743548750877	-3.6857806108891964	-2.932684587314725	-3.5085717886686325	5.140236862935126	-4.092441465705633	3.013203725218773	0.17885993752140728	0.4141873266133997	0.8145929304175166	0.6301270144750605	0.39844204900520186	0.42896208826370963	0.3003107457575532	0.8205615703706388	0.3044002666756823	0.3617739308398703	0.45709148455319804	0.21081959680304863	0.37193769867812004
caponizer	1	2	2	1	2	1	1	1	1	1	2	1	2	-5.1181826293468475	3.584425698965788	6.648076385259628	-3.635290924459696	3.819469291716814	-3.6492803022265434	-4.54644638299942	-4.145245436578989	-3.0450611133128405	-3.9982179924845695	5.210068746004254	-4.916278913617134	3.391975626349449	0.3113933238126929	0.46898306368125814	0.9240142574954978	0.2882556071231415	0.35232833815472464	0.6700515301760148	0.21925610261284723	0.5412096682246085	0.41377595219856655	0.5008589516061804	0.5223535671018293	0.48587686591781676	0.3156648079076638
carbider	1	1	2	1	1	1	1	1	2	1	2	1	1	-4.73924745619297	-3.972391340881586	5.232080150395632	-4.271723363548517	-5.753669518977404	-3.428027205169201	-7.321409672498703	-6.432881522923708	3.676857413724065	-4.754700675606728	5.818192676641047	-4.807666823267937	-3.191565662622452	0.17273651340917226	0.12722968372205895	0.5910956157931498	0.43248923617851487	0.1780091058995043	0.3989884464528023	0.4171601382444212	0.35843044036516436	0.463213015200097	0.7435500065140104	0.13454050684285931	0.2820106412982568	0.37888561882130745
carbonator	1	2	2	2	1	1	1	2	2	1	1	1	2	-6.032814189791679	4.490440782159567	7.135837286710739	3.522254850715399	-4.01026164367795	-3.8089019879698753	-5.18521536141634	6.4865732826292515	4.3896848279982805	-4.636648669838905	-5.495524319820106	-5.48393938690424	2.6521115750074387	0.20474451662647344	0.2469718901233541	1.2402756363222929	0.45285720435472643	0.6266642849360193	0.7060644785977073	0.21291417778282007	0.741232781332952	0.701899853063908	0.8839342702212541	0.32105850917898643	0.42825856554554775	0.3446306753512862
carbonizer	1	2	2	2	2	1	1	2	2	1	2	1	2	-5.965925976634026	4.181149821728468	6.730965107679367	4.244213219732046	3.8443875052034855	-3.5204587057232857	-4.066566646099091	6.258885893970728	3.5288295540958643	-3.9854666590690613	4.689389013685286	-4.567171096801758	2.549976423382759	0.24112641911598903	0.3056914197901885	1.0920880981953272	0.6653238854312398	0.4953999274543353	0.668550366654942	0.31697224882412733	0.7346797485042502	0.6127695793455298	0.7429442995527518	0.24925141015706898	0.3157691549276933	0.3959256566904641
carburizer	1	2	2	2	2	1	1	1	1	1	2	1	2	-4.326553393155336	4.2426891550421715	6.166863724589348	4.297891404479742	4.289016079157591	-3.894372306764126	-6.383391588926315	-5.787556651979685	-2.758670898154378	-3.621066100895405	6.041727059520781	-4.275937743484974	2.771843694150448	0.2952469519572333	0.4738645574802326	0.7816916146547923	0.3610828367511293	0.2507362688226359	0.21926612322146594	0.26829627044701754	0.6536886922187276	0.2377594229016271	0.48798711309614395	0.4805504405255528	0.17201492725871503	0.1658073884102848
cardiographer	1	1	1	1	2	1	1	1	2	1	2	1	1	-4.63147659599781	-4.106343753635883	-6.923009216785431	-4.133814070373774	5.262762036174536	-4.146684043109417	-5.736401677131653	-6.784408275038004	3.547992469742894	-4.17919947206974	7.150916502811015	-4.253499932587147	-3.7074994668364525	0.0897392300061054	0.07556890297888055	0.39232102118449896	0.7647896991013647	0.3619433849517788	0.6098692590364504	0.36258680814245003	0.5612832057807181	0.569034925360224	0.4084246649431146	0.31696251781944934	0.19805778947193176	0.22507877636805074
cardiologist	1	1	1	2	2	1	1	1	1	1	2	1	1	-5.500282570719719	-4.372213948518038	-5.773613601922989	3.302267674356699	5.564321104437113	-3.8244645074009895	-5.908636882901192	-6.23419189825654	-3.12903836555779	-3.7034626062959433	6.169994482770562	-2.960901324637234	-3.46993375569582	0.7239040529296275	0.7349826987418864	0.4913614138439819	0.6978739626653545	0.5130165078810285	0.38089758088116094	0.44533239057230106	0.2800191061916175	0.3240171820272655	0.14952645180989868	0.35626353565012175	0.33114032816229155	0.16675403301923214
caretaker	1	1	1	2	1	2	1	1	2	2	2	1	1	-5.5721013601869345	-3.5965756587684155	-3.0479087829589844	3.384846206754446	-1.7404828481376171	1.9306183531880379	-2.9185638786293566	-3.2383537590503693	1.1845307927578688	1.4625650197267532	3.845894913189113	-2.4265447705984116	-3.264488384127617	0.23613836723583057	0.23072452305091753	0.5725929491725558	0.3472810880235442	0.5610179275806461	0.40441694657196003	0.24510173510158767	0.42111200269449645	0.20101867862792563	0.40343801856040956	0.18575667018530434	0.278659553732723	0.24988174364231264
cargoman	1	1	2	1	2	1	1	1	2	1	2	1	2	-7.419572912156582	-5.490223120898008	5.255938872694969	-4.533267352730036	4.5479969792068005	-4.485405258834362	-6.650409810245037	-4.216049257665873	3.659818025305867	-4.107119098305702	5.0332702891901135	-5.1407327726483345	3.6179174184799194	0.7551962402700965	0.8047314580116006	0.48797410347244957	0.2793234110503764	0.505442817722048	0.4493276141991569	0.181103820723233	0.5428372788208502	0.46003183312627266	0.4407346315228421	0.2500295515540412	0.28628629946615547	0.4688521249779871
carpenter	1	1	1	1	1	1	1	1	2	1	2	2	2	-4.113455355167389	-4.104059685021639	-4.261108405888081	-3.60201158747077	-4.330000285059214	-4.332802481949329	-6.235699035227299	-4.720598343759775	2.4392334651201963	-2.546623043715954	4.636384124867618	4.238207551068626	2.445821188390255	0.30399925415773715	0.513986610290077	0.39440636115196426	0.8127130028251169	0.1773603702230113	0.6914185443830361	0.39082890819291666	0.5204440053690363	0.2470133432072082	0.4367447716775148	0.14982273866453388	0.374959965236485	0.23892874869850134
carpenters	1	1	1	1	2	1	1	1	1	1	2	2	2	-3.767107702791691	-3.8962683863937855	-4.715270526707172	-3.691621135920286	4.85434215888381	-4.35513699054718	-6.593317270278931	-4.09057829156518	-2.7966120783239603	-3.306541472673416	5.715909236110747	4.534468270838261	3.554524466395378	0.2136024847833647	0.3556069081856145	0.4518021081467887	0.4943759092683351	0.19235535583325797	0.34385996110586814	0.4175912947554527	0.34492332860827446	0.10314289334562277	0.3709954304669215	0.33287241787126914	0.2375797425629571	0.4579122557298287
carroter	1	1	2	1	1	1	1	1	1	1	2	1	2	-5.293922655284405	-3.6435883454978466	5.34541517496109	-2.963569041341543	-4.085876051336527	-5.527565762400627	-5.135695889592171	-4.065617222338915	-3.148946451023221	-4.281128913164139	4.962196788750589	-4.402420647442341	3.838073506951332	0.24717401093433775	0.1285573192354706	0.7077619497036879	0.6500352275121464	0.38735608314829206	0.45641434498786654	0.38462023364680864	0.5986584330598513	0.6326584664014948	0.5352938288320667	0.35818032126922106	0.31535770517075434	0.47380590035052567
caser	1	1	2	2	2	1	1	1	2	1	2	1	2	-6.788449555635452	-3.912745911628008	5.154361471533775	4.256506558507681	4.95193861797452	-4.182672720402479	-6.392263665795326	-4.697814259678125	3.697854058817029	-4.422317683696747	5.756340608932078	-4.9130395501852036	2.936855971813202	0.2952310318629893	0.2035455629229546	0.7521116641782104	0.37853498660496904	0.39316665902733805	0.5307773606638464	0.29154318024804937	0.2239368455829444	0.5199207940371164	0.5221286825641342	0.16299760711404881	0.32511766673997045	0.28311953021513
caseworker	1	2	2	2	2	1	1	1	2	1	2	1	1	-6.421426400542259	4.09686479344964	5.276473131030798	3.560574658215046	3.794775802642107	-3.73384865000844	-4.5808995589613914	-4.490153711289167	3.2943692300468683	-3.7261911183595657	5.792760488577187	-4.171316921710968	-3.1134094297885895	0.30550024783504864	0.20872873906046152	0.5654345815415149	0.24125510178037457	0.5033484043819564	0.6022688519062243	0.3108931478322526	0.16501929762048856	0.6510248955313143	0.5356390168874161	0.2364791766764572	0.13643617124762386	0.4149916001133152
cashier	1	1	2	1	1	1	1	2	1	1	2	1	2	-6.88210254907608	-5.878937926143408	5.760255202651024	-4.753250572830439	-5.038547653704882	-6.3138462677598	-5.674990206956863	3.576598946005106	-2.7584905233234167	-3.521153286099434	5.933653018437326	-4.538235560059547	3.9999631345272064	0.9282984908285833	1.0536901948766577	1.130982733571724	0.3750746913931587	0.9029637805053166	0.7508481583097066	0.4612294609393053	0.44354352422610477	0.32733947665610796	0.3337431099622147	0.22052231083851184	0.2851273547858	0.23839102529145617
catechist	1	1	1	1	2	1	1	2	2	1	2	1	2	-5.610026851296425	-3.3569348864257336	-5.860674023628235	-5.34810084477067	5.255644280463457	-4.781775320414454	-5.576907616108656	5.759488251060247	3.1053405720740557	-4.4480333738029	7.260379270650446	-5.153224781155586	3.6630355827510357	0.36514182842321813	0.33744650375511914	0.48587798162218016	0.382516481841986	0.39424380958080296	0.4558574030306038	0.3254566320180961	0.3420101293259197	0.261141080956359	0.23254854378816875	0.1962534081604746	0.3347385923843831	0.1344024920119689
cattyman	1	1	1	1	2	1	2	1	1	1	2	1	1	-6.130406484007835	-4.634975902736187	-7.490367452614009	-5.763532523065805	5.154080342501402	-5.593463279306889	5.44387599080801	-5.024289989843965	-3.492820391431451	-4.056095652282238	6.251318537630141	-5.263535335659981	-4.137953624129295	0.35133988476905326	0.3684232654567394	0.17079654852349513	0.9307497573326102	0.2881063778485571	0.4609754063339546	0.47200866377221146	0.6067756123633848	0.5317170264108197	0.5985682254576166	0.3707191212382302	0.4968668471556157	0.33543939939276735
causticiser	2	2	1	1	2	1	1	1	2	1	2	1	1	3.7152515053749084	3.2185667529702187	-5.277134642004967	-3.1291617937386036	3.6561370827257633	-3.7452761568129063	-4.704059310257435	-4.925962653011084	3.5652134735137224	-3.473419040441513	6.129668367095292	-4.314848825335503	-3.528775803744793	0.42296264541468453	0.47861237906747395	0.39537134081611547	0.23758780203394958	0.37794826307467055	0.3295499077066779	0.15473513850120799	0.31446168541356373	0.4275184860735229	0.4509234464168549	0.3903937317414846	0.27735175704583526	0.29832817898034214
ccie	1	1	1	1	2	1	2	1	1	1	1	2	1	-6.045859307050705	-4.09118964150548	-5.8987454026937485	-4.558351133018732	4.199742395430803	-6.037874095141888	4.228947430849075	-5.793158326297998	-2.939145663753152	-3.803260922431946	-5.341243333183229	4.459433019161224	-3.5465489104390144	0.15878990469056936	0.2982591109143363	0.23668714971531243	0.8370604142025635	0.48507509742464344	0.6541003690223502	0.401535626318299	0.7334363189560396	0.06760669466637789	0.22965098942103598	0.5549624637486936	0.7053915972355753	0.2432687007008003
ccna	1	1	2	1	2	2	1	1	1	1	1	1	1	-5.061656653881073	-3.7964274995028973	5.933084934949875	-4.075858507305384	4.686498414725065	4.526283510029316	-6.100986570119858	-5.417495671659708	-3.203860344365239	-2.9163213968276978	-4.763955366797745	-3.5461536943912506	-3.0649668723344803	0.24848856051112453	0.257353100925684	1.0197413035067089	0.6459911431778562	0.6458044190491949	0.5408259773006042	0.5846258571030007	0.7560126382167692	0.28390439136044965	0.42505632991376135	0.5832833160200084	0.5967401203233749	0.36986261212846616
ccnp	1	1	2	1	2	2	1	1	2	1	1	1	1	-6.441174134612083	-5.169343929737806	5.5656338557600975	-4.088532280176878	6.456106435507536	5.319787658751011	-5.473037570714951	-3.7060655392706394	2.82194129191339	-3.1635902374982834	-5.822236769832671	-2.5072788149118423	-4.6631961315870285	0.39762403034265087	0.39740458379189175	0.881884269451067	0.5472783309414045	0.6789085573383741	0.46298230703456034	0.7010252772274337	0.5008425120678213	0.2440665293927793	0.5832332170009614	0.7628980892088162	0.631239395821467	0.6556469674606423
cco	1	1	1	1	2	2	1	1	2	1	2	2	1	-6.485142797231674	-4.117510925978422	-4.8935385048389435	-3.7073788978159428	5.618159610778093	5.6849372163414955	-6.134344756603241	-4.419690232723951	2.928590951487422	-3.302284374833107	5.206429964862764	3.9218295887112617	-3.5872497111558914	0.3520090654788036	0.502938756512271	0.42612972160875107	0.5997502395323107	0.27765029668807983	0.6459592316450194	0.366632769374471	0.4247365658688877	0.0895550191263497	0.4772471589368324	0.33102909328381047	0.40938287472818047	0.45393804886697475
cellophaner	1	1	2	2	1	1	1	1	1	1	1	1	1	-5.909601341001689	-4.268411170691252	5.365171790122986	3.719894405454397	-5.1067484356462955	-4.148708783090115	-5.685727722942829	-4.289699528366327	-4.008189836516976	-3.9771847277879715	-3.4029943915084004	-3.842457890510559	-3.6566443145275116	0.1444613839566176	0.19857785229881605	0.8801880780355636	0.4350892724273922	0.19381298188652316	0.4942137174032353	0.14482686028878344	0.7318594647226511	0.28116472779245644	0.5456394882305808	0.6740333949176737	0.5247907668817788	0.621637062488736
cementer	1	1	1	2	2	1	1	2	2	1	1	1	1	-4.850268229842186	-4.2989443354308605	-4.728494197130203	2.923927638679743	4.389441508799791	-4.1390761360526085	-5.255713544785976	4.4016233794391155	3.2871342170983553	-3.8695037811994553	-5.0956795467063785	-4.862659737467766	-3.3401172682642937	0.16660203400053203	0.21250194932023686	0.42292557775557454	0.4054762472274837	0.4819085091352463	0.3678934909544434	0.44265874581387815	0.39780729482019395	0.7189322145946655	0.7368679084985154	0.4960906603580548	0.302099350374192	0.500771247684122
cena	1	1	2	1	2	2	1	2	1	2	1	1	1	-4.337951198220253	-3.8349652253091335	7.27063649892807	-3.66648992523551	5.303469073027372	3.647520564496517	-6.034948628395796	3.182509306818247	-2.1151665952056646	2.9523340314626694	-2.7751930514350533	-2.1305138617753983	-3.2908868938684464	0.29615587290553824	0.19504619472556647	0.9438261481709693	0.6665645641359417	0.3454287428941045	0.3113793886959653	0.1748811119386484	0.5844974439453196	0.13623932579701598	0.16692782442206924	0.6367526321976967	0.45357536780647933	0.5340882456386006
centerpuncher	1	1	2	2	2	1	1	2	1	1	2	1	1	-4.945752780884504	-4.164822388440371	6.614479828625917	5.3809286467731	4.778757523745298	-5.099519230425358	-4.979637823998928	4.066048715263605	-4.217771152034402	-4.159361885860562	4.618348118849099	-4.417871370911598	-2.8386992514133453	0.12069986485100044	0.17298834998574522	1.0206922460998689	0.4962074566059388	0.243675836282117	0.308343330371548	0.2704460636633169	0.542158646605633	0.44627004976455986	0.671398710867633	0.15852225895750666	0.39701202558353543	0.3194260350265703
ceo	1	1	1	1	1	2	1	1	2	1	1	1	1	-6.303950384259224	-3.685400191694498	-5.614384338259697	-2.6041201166808605	-5.177081283181906	3.927714727818966	-4.689041770994663	-3.6611575819551945	2.619362974539399	-3.0659077763557434	-3.883209719322622	-4.506740363314748	-3.687136232852936	0.37059708329006325	0.149833362756504	0.3654084581456262	0.470122063806007	0.4255316279828548	0.4209451484086262	0.33673171970161686	0.19831939437599094	0.25251990702602417	0.3963868911629138	0.48319407657197366	0.2872327193035744	0.46695406521325344
ceramist	1	1	1	2	1	1	1	1	2	1	1	1	1	-5.307290798053145	-3.5772544033825397	-6.082030704244971	3.6408917270600796	-5.2214940204285085	-4.308588229119778	-5.302692791447043	-3.8921331875026226	3.4298753160983324	-3.7547038048505783	-5.810501835308969	-3.96130134165287	-2.527218673378229	0.42179971755859225	0.5549845318827364	0.3635166293761252	0.32245964609034417	0.2889662705361844	0.7117741399127927	0.1640468538749774	0.47962011114038805	0.8154625423026809	0.7322972517687342	0.3527283699142856	0.4491176747251302	0.26014012288484534
certifier	1	1	2	2	2	2	1	1	2	1	2	1	2	-6.787642098963261	-4.476754851639271	6.899628818035126	4.014602828770876	5.028454948216677	4.301303349435329	-5.4851721450686455	-5.0656214989721775	3.125468047335744	-3.9669625386595726	7.66107624117285	-4.446969732642174	3.143329218029976	0.23668111176525677	0.11773117450583312	0.667694813582725	0.3892728153525012	0.5925470697028297	0.2629521225252964	0.07048073672637101	0.4775591970593841	0.46701976608285267	0.5300468250007733	0.6152364698882398	0.6061825887300074	0.1265424620099626
cfa	1	2	2	1	1	1	1	1	2	1	2	2	2	-4.666448086500168	4.375061970204115	7.022655580192804	-4.940762933343649	-3.796593933366239	-2.558250956237316	-4.432418264448643	-5.320257816463709	1.7356338072568178	-2.576145752798766	3.6586925415322185	3.098430246114731	2.5486829951405525	0.3018507675164276	0.48689086900817025	0.8946578515315806	1.0554676703014576	0.5173143888091934	0.3478605571933568	0.2147724462568273	0.7785638373207164	0.27979559390556014	0.19762158513798017	0.4107105229428229	0.34369490132667124	0.26231002010457166
cfo	1	1	1	1	2	2	1	1	1	1	2	1	2	-4.982535019516945	-3.503308992832899	-5.094205677509308	-3.0015534050762653	5.923386473208666	4.048932202160358	-6.282639890909195	-5.435210604220629	-3.509611116722226	-3.496289238333702	5.039160356856883	-4.2224766463041306	3.481220170855522	0.4766129258532255	0.8497848196162118	0.6061991968493918	0.45943747486893116	0.6932042707289968	0.25530193765531684	0.6229217119528464	0.21707859651909936	0.461868783776021	0.4863393305695576	0.21273859828189126	0.1664691319456324	0.5338663370771841
chainer	1	1	1	2	2	1	1	1	1	1	2	1	1	-5.642064556479454	-4.327494982630014	-4.4528097957372665	4.644866440445185	4.224066447466612	-4.4563095942139626	-4.955304220318794	-4.36655792966485	-3.237218366935849	-4.721664018929005	4.884784729219973	-4.827986717224121	-3.1193656101822853	0.34113613944500687	0.5382349054432577	0.559425819941334	0.32959447999751856	0.2896944501570293	0.4149190786511007	0.10370505525444901	0.6664335459470749	0.6928698231568148	0.8869641694167387	0.41510452460148195	0.40908605768345296	0.36295964662636904
chainman	1	1	1	2	2	1	1	1	2	1	2	1	1	-6.2724383026361465	-5.312291670590639	-4.711344450712204	5.478893708437681	4.03412264958024	-3.7906374633312225	-5.485496088862419	-3.9093684814870358	3.781619029119611	-4.584639500826597	4.261458032764494	-4.819120243191719	-3.0098375529050827	0.6021978815633153	0.8208734124071068	0.42092718591778994	0.5611228539211142	0.3835620152098793	0.5860181341186066	0.28835496050855	0.6744560517646648	0.7497870645600877	0.9761224585901137	0.4199222410912121	0.6010076743550599	0.4670795433066941
chair	2	2	2	2	2	1	1	2	1	1	2	1	1	4.307321116328239	4.482229392975569	5.7669883742928505	4.826794039458036	4.804161660373211	-5.234877951443195	-4.49184150993824	4.316242676228285	-1.4475582782179117	-2.0155383348464966	4.6301868027076125	-3.53873410820961	-2.9348698407411575	0.6482846520634162	0.853941129313575	0.9368828563736036	0.44058321646929205	0.787339763556208	0.6451165291452499	0.4372793483174323	0.7667584181107857	0.19874091691278914	0.27527656340080764	0.3779382859516625	0.15737727063242346	0.2709125666651171
chairman	2	2	1	1	1	1	1	2	1	1	1	1	2	5.556614190340042	4.2764411978423595	-6.7830638736486435	-4.479171333834529	-3.8828256390988827	-2.6376205012202263	-4.352678414434195	4.261708978563547	-2.1324568297713995	-2.6260603070259094	-4.928440525196493	-3.267733782529831	2.64576268941164	0.24112861597141816	0.3292103956143061	0.3353568052495276	1.1262709118061134	0.7668012532804692	0.7708261275118349	0.45099293409479946	0.6681457022825876	0.47746148723718174	0.39710251977910166	0.26002990501310574	0.2548007507575676	0.3970711811126528
chancellor	2	2	2	1	1	1	2	1	2	1	2	1	1	4.652427587658167	3.288616416975856	5.729422315955162	-4.215750064700842	-2.418622698634863	-3.87051073461771	3.300975948572159	-5.034064419567585	2.3487001974135637	-2.5507160276174545	5.1165407365188	-4.184318481013179	-3.612744279205799	0.6536109833933768	0.6473018526254842	0.7965557440316483	1.0639462567396931	0.5356817199715547	0.29635598215271375	0.8020016629985802	0.8497766384372005	0.438879580069811	0.3421830631857333	0.5301395311032411	0.108431174128782	0.3937422188220324
channeler	1	1	2	1	1	1	1	1	1	1	2	1	2	-5.507670596241951	-4.288975995033979	5.539356958121061	-3.4026492796838284	-3.513690698891878	-5.456865772604942	-6.031493116170168	-4.410337459295988	-3.866958113387227	-4.604171983897686	4.199924415908754	-5.486146375536919	3.4077246487140656	0.29031306885715047	0.1923743939648072	0.6610187486595624	0.11303344699782095	0.4598453591444662	0.4378508586242093	0.24005580849999633	0.8164734389494968	0.7862938823121968	0.6320829617264478	0.48610283293308415	0.6469286666251719	0.417783860143248
