word, gender_class_00, gender_class_01, gender_class_02, gender_class_03, gender_class_04, gender_class_05, gender_class_06, gender_class_07, gender_class_08, gender_class_09, gender_class_10, gender_class_11, gender_class_12, gender_spectrum_00, gender_spectrum_01, gender_spectrum_02, gender_spectrum_03, gender_spectrum_04, gender_spectrum_05, gender_spectrum_06, gender_spectrum_07, gender_spectrum_08, gender_spectrum_09, gender_spectrum_10, gender_spectrum_11, gender_spectrum_12, gender_relevance_00, gender_relevance_01, gender_relevance_02, gender_relevance_03, gender_relevance_04, gender_relevance_05, gender_relevance_06, gender_relevance_07, gender_relevance_08, gender_relevance_09, gender_relevance_10, gender_relevance_11, gender_relevance_12
mapper, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, -7.061640984378755, -7.475974415661767, -6.703769441694021, -8.236701868474483, -5.115171946585178, 8.874206328764558, 5.4812090075574815, 5.5243213176727295, -4.427968092262745, -3.6827132240869105, -8.610983118414879, -7.0497753620147705, -6.657653599977493, 0.5580976080364751, 0.5433780483025629, 0.2956978481797783, 0.2150526944346539, 0.42217396498126997, 0.9421770176497737, 0.8508573177588676, 0.517986472419218, 0.40755464987469936, 0.23510979051456518, 0.3233607371853779, 0.3240658075921736, 0.4024322528803771
marbleizer, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 6.101502432487905, 5.405878332676366, -6.085178803652525, 7.7306012362241745, -6.628207933157682, 7.312846144661307, -5.083775585051626, 6.233409404754639, -3.8470573127269745, -5.022455664817244, 5.634851515293121, -6.382763221859932, -5.663640238344669, 0.6471238392111003, 0.6825813180862614, 0.6598377375168029, 0.5306324737902598, 0.5490813285714989, 0.418190491198076, 0.5441532634211375, 0.5501176964412602, 0.2723417064197712, 0.33176914211979663, 0.41900413490236726, 0.25767123149289095, 0.169763939415415
marinator, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 3.656780864112079, 6.423366812290624, -5.5910567762330174, -8.019523456692696, -5.6052343137562275, -8.892403477802873, 7.559220676776022, 7.0134934186935425, -5.951717369258404, -5.352224131580442, 8.098389074206352, -6.9905358999967575, 6.6882868856191635, 0.5108833669649806, 0.5249135798092612, 0.48408933671906584, 0.3866784477224469, 0.6044303247177018, 0.6877519271617205, 0.7627908656420209, 0.5046812635828872, 0.6602999296296621, 0.2757119889147657, 0.38156096546480334, 0.2307309396588459, 0.20686154342533608
marketer, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, -5.8103008372709155, -9.290583106456324, -7.837475317064673, -10.049750573933125, -8.126506235450506, -8.683676118031144, 8.257163887377828, 8.140173986554146, 4.574487037956715, 6.157254246529192, 8.72326473891735, -6.027727901935577, -5.7410909831523895, 0.33584676953628934, 0.23133261920039172, 0.16666499718976838, 0.6787479087990977, 0.7879063443477705, 0.5304135392076009, 0.7208700836297719, 0.3798558751639652, 0.4023310889044507, 0.30517714642425303, 0.26484527707959127, 0.18595189733482123, 0.2881960513587706
massotherapist, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, -5.402925979113206, -9.373247532872483, 8.109429181320593, -8.555808864533901, 6.08632355183363, -9.036768967285752, -6.179488880094141, 8.026663795113564, -6.826649168506265, -5.6959054484032094, 7.649237748235464, -6.348615102469921, -4.679286210797727, 0.2183515750153749, 0.48509778226775335, 0.33673412205276304, 0.29558834073916784, 0.31435904067803555, 0.31329208153972016, 0.5946114614086222, 0.207624964857792, 0.4376765239589939, 0.3555078392154254, 0.22693349063407256, 0.2731365022395438, 0.29532442049659
masticator, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 5.169656033627689, 8.884301009355113, 6.878661867231131, -7.822851650416851, -6.120359931141138, -8.417940163984895, 9.823468228336424, 9.040629923343658, -7.685383036732674, 6.4002620107494295, 8.550643134862185, -6.570409530773759, 5.765257367864251, 0.45236125716337877, 0.44984593661361755, 0.34350170204610125, 0.3183696300200132, 0.5452657890886492, 0.6488898887848199, 0.6436127876907018, 0.2869874310139299, 0.6539547156170643, 0.6153681427375404, 0.39023409362899997, 0.18588011507817387, 0.3045821695152326
matcher, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, -6.623956455849111, -9.038386384723708, -6.825648982077837, -8.720369167625904, -6.394021842628717, -8.513231033459306, -7.450911370571703, -8.943357765674591, 5.352862440049648, -4.084411887917668, -8.903685785830021, 6.6645587012171745, -4.31550170481205, 0.3852840997595956, 0.31418800267777947, 0.4508492482876104, 0.548128461479215, 0.4469214553374622, 0.4637753240161492, 0.6635865644872259, 0.8666706010555294, 0.47973303796529443, 0.21017472368501935, 0.264345107429901, 0.3828824890371013, 0.21291574753557818
mathematician, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, -7.225659583695233, 10.451474631903693, 9.074778314679861, -8.850172221660614, -7.95660331659019, -10.946848699823022, -10.444803056772798, -8.155093955807388, 5.632405273616314, 6.924241496715695, -7.7432108065113425, 6.6837033070623875, 7.753807505592704, 0.382942416120015, 0.5292677831141228, 0.6439093553371211, 0.5959584687534234, 0.31747279640774884, 0.5373874284784582, 0.9813275413637929, 0.931733995410742, 0.5045960409550413, 0.4703481548385082, 0.446756692504228, 0.46829686228119144, 0.4439663705476206
measurer, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 6.1239981865510345, -8.130526679335162, 6.343120474368334, -7.476512588560581, -6.952530663460493, -8.008628318086267, -7.315913719590753, 8.234105452895164, -4.712683491408825, -6.437656840775162, -7.536493040621281, -5.472507432103157, -5.968164540827274, 0.2827149273538496, 0.2773761414233069, 0.30017892270192204, 0.42830809011008, 0.6323813012066908, 0.5002324934678828, 0.8980199705806273, 0.45472905175804285, 0.316911093670095, 0.2969012774340511, 0.34607127049501496, 0.3449511530980293, 0.40039483255567987
meatcutter, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, -5.996561913751066, 5.755764770088717, 7.076884463429451, -10.17103823274374, 6.802361141890287, -5.6411254946142435, 5.736227487679571, 8.85644106939435, 3.268444709479809, -4.86032589757815, -7.400448076426983, -5.768418423831463, 5.807372115552425, 0.26631294642455056, 0.46749622650775363, 0.2673952006140359, 0.20844714434965791, 0.5952744722670338, 0.42670087333586276, 0.5311541348144867, 0.6455518314041206, 0.49382430198270844, 0.35665221718446505, 0.3421382709893851, 0.3226338103092554, 0.2904349628540527
meatman, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, -7.63609613571316, -9.524506511865184, -8.258342389017344, -10.908934034407139, -7.739744957536459, -7.190769273787737, 7.093361002858728, -8.004608899354935, -5.191878508776426, -5.558762724045664, -6.768600299954414, 5.452234536409378, 6.336494989693165, 0.4102570534091737, 0.603094667276821, 0.4598967977692785, 0.34621995727377974, 0.5386368849652875, 0.6514147081813043, 0.7662398009996552, 0.6001761221759055, 0.45383489237901076, 0.5722933890912935, 0.2759541595968996, 0.3154408927482264, 0.3776270372114783
mechanic, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, -6.446792810223997, -8.348313855705783, 8.81229256093502, -6.116270978469402, -6.939447466516867, 8.073159096762538, 7.456450448837131, -8.1295750066638, -3.608281895518303, 5.819071582052857, -5.930365443229675, -7.481172814965248, -6.585650423076004, 0.37976084578626, 0.42975606391778054, 0.325158027213327, 0.7023911923569247, 0.3439084296149734, 0.7064452720231845, 0.6081470385425607, 0.9109442098953136, 0.3950361589227921, 0.22423330598640018, 0.5683994407667942, 0.3251938726289263, 0.252308289092645
mechanist, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 4.833669043146074, 7.445119309006259, 5.847094237804413, 7.913139820098877, -5.1514879278838634, -6.562532110139728, 7.62693697726354, -7.261982768774033, 4.595585890114307, -6.704228209797293, -8.380970507860184, -7.11674521677196, -7.060623874422163, 0.24587144785841913, 0.5183029891137159, 0.3840650260946035, 0.27236973515324797, 0.4140235883304375, 0.260650077965868, 0.430370319066033, 0.5119611174158027, 0.41373121930909806, 0.43472233849454345, 0.5164512055297277, 0.11895448181774157, 0.49626675308345614
mechanotherapist, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, -5.250462039373815, -8.470941581530496, -7.120846852660179, -8.164776809513569, 4.929120734333992, 8.689009195193648, -5.705755775328726, 8.326166942715645, -5.8162491749972105, -6.749766419176012, -7.762241959571838, -8.184694178402424, -5.530304156243801, 0.13634644926041875, 0.23611186423155683, 0.2988247924536198, 0.16094887869735172, 0.23679040977450377, 0.21364430431663772, 0.3890320854100989, 0.2485500534573109, 0.31220793958340953, 0.39971606789564557, 0.23985426955828176, 0.35600857897481397, 0.49468575865261133
mediator, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, -5.7779918080195785, 9.009036286501214, -7.600086260586977, -9.461209557950497, -5.432633142918348, 9.817775109782815, -8.66575409239158, 7.931503474712372, -5.013920910656452, 4.766587216872722, -10.350665517151356, -5.654895085841417, -6.794089235365391, 0.37705801344559037, 0.5287645531058942, 0.40689159996857355, 0.5811477719468724, 0.7224116976886455, 0.5146492079580895, 0.5242316283123171, 0.3684995205797797, 0.5583513059408571, 0.30898082196425425, 0.3355500771807303, 0.17568867497159307, 0.2126443998405945
mercerizer, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 5.288483372889459, 7.3232446510810405, 7.423803593963385, 7.0540715381503105, -7.332508396357298, -8.50753496028483, -5.825805158820003, 7.085952829569578, -4.619003005325794, -6.298598325345665, 7.230421841144562, -8.24444979056716, 5.957525258883834, 0.4316509394334302, 0.45271627588178, 0.5918696104767405, 0.5142122331079896, 0.5129768108655455, 0.4591684508679414, 0.7031275219468767, 0.6083655987651744, 0.4160527109366975, 0.5566857512001455, 0.40726035056175847, 0.31973036540272054, 0.26854003101708984
merchandiser, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, -5.593315723352134, 8.158239393262193, 7.198044743388891, -7.566764689981937, 7.279240842908621, -8.248531782999635, -6.692633633967489, -7.165911957621574, 3.444791503250599, -4.571848576422781, -8.176881592720747, 5.722025789320469, -6.958606667816639, 0.32575036040308436, 0.2772001752216948, 0.32774002703252375, 0.5231751641793116, 0.8499224811859736, 0.5808640024969189, 0.7798525940988437, 0.7087272118663417, 0.27234518025262044, 0.30140884587373484, 0.4710689993482832, 0.2869356489899366, 0.20284067859868204
meringuer, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 6.198164160363376, 7.433109978912398, 7.1431133933365345, -7.746316023170948, -7.192580264061689, 8.645280766300857, -5.60130357882008, 6.924836486577988, -4.846167705953121, -5.263078794348985, -6.5445732194930315, -7.321754947304726, 5.049906161846593, 0.477775340652811, 0.42058517170033083, 0.44005392321254494, 0.42939840223973824, 0.4375168739209908, 0.43721480511012967, 0.3918282699092006, 0.38286555032111513, 0.36342277825742264, 0.2621778242087976, 0.1938284362717848, 0.252283585862511, 0.2443155795407285
mesmerist, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, -5.600430018268526, -8.088789502857253, -7.619916144758463, -6.769309177994728, 5.4100045040249825, -7.0900308061391115, -6.587250781711191, -8.587748393416405, 5.204654835164547, -5.825737861450762, 6.7289725467562675, 6.75395655632019, -4.588009987026453, 0.3246404882460884, 0.3286393051971671, 0.313745150836105, 0.32274063320414215, 0.4773820954433585, 0.48092021509203864, 0.5237766661189691, 0.4286328403177711, 0.4707029294466355, 0.3564509713276316, 0.3469785510765687, 0.392281592939308, 0.23823520564040906
metalizer, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, -6.331961250863969, -9.347571196733043, 8.915582332760096, 9.01877348870039, -6.015089612454176, -6.966369206085801, 6.202459012623876, 6.669266037642956, 4.5316295847296715, -6.18809242779389, 6.361508533358574, -6.963700950145721, 6.220613487064838, 0.4824313561685323, 0.4983584359377201, 0.4193794714835563, 0.4626798536312996, 0.3504621850591515, 0.6194854722284402, 0.7094716186526338, 0.6920441871563419, 0.4733687263778705, 0.28366729637130195, 0.42294908436087575, 0.28911853673484467, 0.27552939225050405
metallographer, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, -7.3992857513949275, -8.91277893888764, 7.154359605163336, -9.618407836183906, 7.16433659568429, -7.250490987673402, 6.477602211292833, 8.164645425975323, -6.629265680909157, 5.520588611718267, 9.016843289136887, -6.474412187933922, -5.103483874350786, 0.4544691671811404, 0.31821474689965085, 0.2668506072923278, 0.4847893130233134, 0.4867612677099775, 0.602047320876248, 0.6776805002445229, 0.6573593101157028, 0.426012519203002, 0.2647764939328814, 0.32194421846022636, 0.36522268008071057, 0.32180130484038055
metalsmith, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1, -5.330955275334418, -9.269987920997664, 6.5206665731966496, 10.263462871313095, 7.811388690024614, -7.94990655221045, 6.874749606009573, 6.431958593428135, -5.3706962913274765, -5.549726995173842, -6.776586517691612, 5.774952866137028, -6.791203320026398, 0.25002659927377235, 0.35973705479627, 0.3834050084221239, 0.6103405336417494, 0.3800342392350554, 0.5139834618081296, 0.7693892617895552, 0.5875389515115874, 0.1916621057192802, 0.20725837712085105, 0.2890726314239795, 0.4014119829099821, 0.15168266171465467
metalworker, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, -6.238510369323194, -10.850463378010318, 7.582728103734553, -10.481821805238724, 5.845624562352896, -8.016478406265378, 5.732622807379812, 7.289192194119096, -5.14874024502933, 5.051148972008377, -7.774131737649441, -6.06161093711853, 6.606554850935936, 0.24766201751111494, 0.31504746432958575, 0.4030566021514128, 0.5898750150488279, 0.41957286282378514, 0.3446588194152347, 0.7076902106785069, 0.9650857125186186, 0.33229789223583117, 0.3610423171464999, 0.2193146593826678, 0.26987282573119903, 0.36369768764862787
metaphysician, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 1, -6.064446977339685, -8.685337523696944, 8.384478870779276, 8.147516049444675, 5.268324013799429, 9.41636366955936, -7.131121543701738, 9.233485396951437, -4.456269159913063, -6.165294619742781, 7.61332069709897, -6.826660722494125, -5.520315706729889, 0.13088559345483064, 0.20648306941662173, 0.37096244097415976, 0.4193917760231636, 0.3250165599818194, 0.2514702790930866, 0.28379072894842694, 0.19030574685253432, 0.36822320569328415, 0.43358055011615676, 0.2890984103348993, 0.16481629558294764, 0.38687043381461866
metaphysicist, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, -6.277823292650282, -8.625765892444178, 8.740711145102978, 7.996813036501408, -5.876811940222979, -9.00469714589417, -8.167380397673696, 9.797227520495653, -4.689358055591583, -6.4805661351419985, 9.039194121956825, -6.795894011855125, -5.5765993520617485, 0.23581437446666925, 0.27738641974951495, 0.33780501704471194, 0.40786760897820895, 0.5118267410691159, 0.19159066375797737, 0.3187830390076095, 0.1821894001199299, 0.42598996551622326, 0.5581512574912527, 0.4090012133178492, 0.20928274940559724, 0.2803066599737789
meterman, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, -6.367759787477553, -8.806190485833213, -8.38496484234929, -9.179171927273273, -5.238114800304174, -7.504679197445512, -4.739619379397482, -8.523417100310326, 3.8580937907099724, 5.955458691809326, -8.090616159141064, 5.9716919511556625, 6.201048821210861, 0.3215879281454232, 0.3863510631299675, 0.36189739106758523, 0.39893393416808154, 0.5396143844733137, 0.4257842230653617, 0.6667539573502859, 1.2749073531335928, 0.3691467882808904, 0.3185722637914436, 0.594707394683707, 0.31520681007229523, 0.2269322650801861
methodologist, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, -4.9121241653338075, -10.634285482345149, 7.388542253524065, 8.56496324390173, -6.146107193082571, 7.794867916032672, 7.606799443718046, -9.31076705828309, -5.397217797115445, 5.872959191445261, 7.651236280798912, -5.990368392318487, -6.139818124473095, 0.44897837136419855, 0.43710542814109826, 0.2961602913538929, 0.2512174663638353, 0.450165088920088, 0.29843558790423397, 0.4256275501858391, 0.5040880962339029, 0.4752880915564405, 0.2956305640997885, 0.5101576848672628, 0.19026897523495517, 0.3536295864570709
metrologist, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, -6.177372268401086, -6.367494775680825, -5.713286641985178, -7.244413558393717, -6.450806822627783, -8.554780492559075, 6.883021255489439, 6.524891838431358, -4.39486687630415, -5.56310631101951, -8.350205436348915, 6.43978476524353, -5.262693397700787, 0.26188068406573795, 0.21356946326433765, 0.18000360284335193, 0.6452812657306753, 0.49445813513363013, 0.428277512265202, 0.45331393967772804, 0.4191005224012907, 0.347130621185904, 0.3749175608725863, 0.25321600053480087, 0.37115802378702595, 0.2994065785993716
microfilmer, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, -6.180210611782968, 7.1281867974903435, 6.519879136234522, -9.907492272555828, 4.555466260761023, -7.235915312543511, -5.424107802566141, -7.287248568609357, 4.143848896026611, -4.6421681069768965, -7.663267653435469, -6.2153982990421355, 4.711468391120434, 0.33256719780332367, 0.31242012689153953, 0.34823747971327373, 0.5512992626618329, 0.45509247049888346, 0.4900804466054831, 0.6252958156799252, 0.8014113901212171, 0.4050993735855477, 0.24411492521942368, 0.3726569070034668, 0.22341686821350204, 0.3475225077430383
micropaleontologist, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, -6.089616655372083, -9.37894286471419, 7.678255453705788, -8.59607720375061, -5.707168409600854, -7.53192119859159, 7.158481324557215, 7.69836150330957, 4.7429608181118965, 6.861789608839899, 8.284856990445405, 5.633588925004005, 5.404183017089963, 0.35627695475708265, 0.40666473095746486, 0.35984713970667126, 0.22898409806101475, 0.3497059548488205, 0.20016700964409845, 0.36680486821003966, 0.471724161192367, 0.44038595001019476, 0.38167788506938266, 0.21499594779780132, 0.336085808381583, 0.2761991306222661
microscopist, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, -5.315310507081449, -8.086497123120353, 6.303916735574603, -9.048431374132633, 4.79135362803936, -8.310935417190194, 6.834844221826643, 8.467406148090959, -5.51610953733325, -5.395320618990809, 9.95261750370264, -6.557978175580502, -4.914475500583649, 0.1584326606067824, 0.23936497609646748, 0.20496528574485992, 0.25790247868076194, 0.4190115249502283, 0.27990494957961715, 0.3879000060133962, 0.29908379875025215, 0.3157575626307825, 0.3064040121771715, 0.3745043196982983, 0.37359911166110416, 0.47605289308396626
midwife, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, -4.503674461506307, 10.068065104307607, 8.428092788904905, -7.373449299484491, -6.743657868355513, 9.436896353960037, -8.558816944714636, 10.255099005997181, 6.131744511425495, 5.549933890346438, 8.422940075397491, 5.093392767012119, -5.305197142064571, 0.23605082891088827, 0.29868299220074535, 0.25275849582713356, 0.3238129189627925, 0.569638885899765, 0.6708153232701805, 0.7775710549508732, 0.5039989508614262, 0.3446690504842471, 0.2442175318865244, 0.6444182568174466, 0.26827469514360297, 0.4153667587861499
millwright, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, -5.774066305719316, 7.309465722413734, 7.789340976625681, -9.261728059500456, -6.16227075830102, -6.45257824100554, 5.509713185485452, 7.667013727128506, -5.207201190292835, 6.1263084015809, -6.750800669193268, 6.0512952618300915, 8.167626865208149, 0.41106062934923676, 0.342559722163583, 0.47987960007374997, 0.5215985226251926, 0.53891354261662, 0.49409760682617987, 0.7945618798817327, 0.8297475134643137, 0.42460963084549075, 0.47271949298455546, 0.2584784937587429, 0.3999079110626367, 0.4424186195997019
mimeographer, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 6.1689422046765685, 8.001571503700688, 7.124342996627092, -7.858100835233927, -6.72581173107028, 8.170978674665093, -7.809086029883474, 8.306753486394882, -3.801858264952898, -8.094498885329813, 9.622705537825823, -6.167245507240295, 5.4580522030591965, 0.5106672767430751, 0.5172471265156846, 0.4145652244317515, 0.31907593007320245, 0.35307551246989144, 0.5018414709734351, 0.46958620966626374, 0.39030067337418295, 0.4109784131920624, 0.4777323469210256, 0.4245325126581046, 0.3310635964155889, 0.34410601616335657
miner, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7.244539505802095, -9.037568626226857, 5.418000060599297, -6.610508620738983, -7.609042871743441, -6.361121460329741, -7.9592632906278595, -7.298157259821892, -5.35757764428854, -5.281421367544681, -6.766229018568993, -5.703399941325188, -5.554110938683152, 0.646879517375492, 0.7319419986894264, 0.35233829018114665, 0.5582774950757439, 0.6013926107071267, 0.44707274364358024, 0.8241467030143498, 0.8101477093924, 0.43652293533419856, 0.4452940308727465, 0.4641219908138955, 0.5019847406150273, 0.24629411685899016
minister, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, -8.781975039280951, -6.025258627953008, 6.749913644045591, -6.622087322175503, -5.791527468711138, -7.342681155307218, -6.081548541318625, -6.165960427373648, -5.061656676232815, -5.717698941472918, -8.21713151782751, 3.4249526485800743, 6.220338331535459, 0.7025867976751883, 0.4192041621218082, 0.26430414048952394, 0.8568405274674492, 0.7630974154227277, 0.7059065788382382, 0.6838230700085544, 0.8192097369030171, 0.28406787933745736, 0.5656956044506822, 0.41956888783646795, 0.4039052484310983, 0.3698970159119591
missileman, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, -7.725395695306361, -7.903430397389457, -6.246227342635393, -10.361390449106693, 6.321106571704149, 6.555510127916932, 6.7110591060481966, 7.588785007596016, 4.404486142098904, -6.354938300792128, -7.630945302546024, -6.343867899850011, -6.000951789319515, 0.181597639608014, 0.19023865504042659, 0.2106499806581257, 0.7404065317917806, 0.48979776284607035, 0.6051243343362838, 0.5792644884608894, 1.0286798729756035, 0.20502107025493568, 0.3065758640993528, 0.4091198889316585, 0.23292719711070048, 0.19668161723378652
mixologist, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, -4.628219119273126, 8.725387131096795, 6.752681817859411, -6.903359033167362, -6.36603694036603, -8.800088735297322, -8.603871477302164, 6.802209064364433, -6.088921003043652, -5.745149473194033, 7.602476559579372, -7.200839810073376, -6.196739196777344, 0.36890712441459184, 0.35902756788582735, 0.22050929096864064, 0.29735066045722974, 0.28268196267239976, 0.6179209053258563, 0.890321172085945, 0.29760484850906155, 0.7817334182151736, 0.3879680928512912, 0.22115119875679468, 0.3909223795348172, 0.2795704690487359
modeler, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -7.221410830505192, -9.115078623173758, -7.699993554502726, -6.928745590150356, -4.891884561628103, -5.431938359513879, -6.616125558968633, -7.834154978394508, -5.68530909717083, -5.009123027790338, -8.670483812689781, -6.962562829256058, -7.281567081809044, 0.40190560851947366, 0.33239216862436805, 0.4680842381003628, 0.36102779158983467, 0.7734674271734956, 0.3972755219891718, 0.6931067991546831, 0.9219551290273952, 0.49988600859772286, 0.2517561508714532, 0.2495741717183852, 0.2630699889950929, 0.39543455574602104
mohel, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, -6.1774375000968575, -7.189164372859523, 7.088702101260424, -8.149189047515392, 6.390135422348976, -9.04690376855433, -7.510037688072771, 10.451424852013588, 5.75581070035696, -5.34659373993054, -7.3396434634923935, 6.996651988476515, 5.508405663073063, 0.28592195333161696, 0.2995745996531096, 0.2241500970395816, 0.5012740684005844, 0.2625736707612998, 0.4236351518096605, 0.36175374621235523, 0.40769724327192747, 0.25037135821561873, 0.3338138680306716, 0.2678936331805115, 0.32206042735315826, 0.3351657780697247
molder, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 6.482637823559344, 8.232086847303435, 7.006681937724352, -7.277039788663387, -4.741737078875303, -5.931504171341658, -6.685916071292013, -6.201126970350742, 5.538465730845928, -5.836453328374773, -6.952748753130436, 7.401887759566307, 6.152743674814701, 0.5071172004064033, 0.5522102878528923, 0.511053251263774, 0.3731646466201957, 0.407491585410669, 0.727467352888432, 0.929208564933508, 0.6842393586040841, 0.5998892680284742, 0.2805550673350615, 0.27894906960855675, 0.565996562261421, 0.27272130766144687
monologist, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, -5.510944205336273, -9.628359894035384, -7.002173442393541, -7.587532036006451, 6.552896808832884, -9.392597580328584, 9.08088475978002, 6.413484111428261, -5.191832058131695, -6.432725740130991, -6.474410019814968, -6.985180389136076, -5.043367937207222, 0.42695525940173, 0.7140644378484315, 0.6581333272392595, 0.5320278608567874, 0.7364630029890662, 0.746704410926049, 0.9066401735041525, 0.6029130106092484, 0.6497402048978638, 0.43252023320274946, 0.3031953804888004, 0.37497544614188577, 0.3108247645355402
