word, gender_class_00, gender_class_01, gender_class_02, gender_class_03, gender_class_04, gender_class_05, gender_class_06, gender_class_07, gender_class_08, gender_class_09, gender_class_10, gender_class_11, gender_class_12, gender_spectrum_00, gender_spectrum_01, gender_spectrum_02, gender_spectrum_03, gender_spectrum_04, gender_spectrum_05, gender_spectrum_06, gender_spectrum_07, gender_spectrum_08, gender_spectrum_09, gender_spectrum_10, gender_spectrum_11, gender_spectrum_12, gender_relevance_00, gender_relevance_01, gender_relevance_02, gender_relevance_03, gender_relevance_04, gender_relevance_05, gender_relevance_06, gender_relevance_07, gender_relevance_08, gender_relevance_09, gender_relevance_10, gender_relevance_11, gender_relevance_12
busser, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.35192196991682373, -0.4218519050483029, -0.21395524634386062, -0.14042354730157933, -0.24623541741490745, -0.7003542156096307, -0.38330931193171186, -0.49612713259558117, -0.42635118103041797, -0.6076686224822574, -0.8768328605914286, -0.8878429971842074, -0.661237705655641, 4.556444487761219, 4.401347264352024, 4.691909715737518, 5.126470081106723, 5.5616884453057, 5.729626521495215, 5.644984404348096, 5.788465961952788, 5.15095242108916, 6.076644690837934, 6.752952400780135, 6.782335426327656, 6.571618640437892
butcher, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, -0.2956994128886454, -0.43807673159924665, -0.22477300669538855, -0.30132607231017355, -0.17414061178104162, -0.08982221715708981, 0.1581327226780566, -0.058552242994793176, -0.38210641908872023, -0.5129533954998304, -0.5955906821316795, -0.6790771094025367, -0.7989575592280571, 6.0420759412438665, 5.590852455196966, 5.7549028834491605, 6.187070109223126, 6.6851062391451865, 6.335419373658816, 6.605160808775402, 6.728872865655625, 6.105711352761753, 7.322371389707008, 7.938569941481809, 8.130544926906486, 7.999578553475411
butcherette, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, -0.023796102464746116, 0.015033028108334331, 0.03154450648353739, 0.36284183456278946, 0.5131820899297701, 0.5586473379997443, 0.860817973738481, 0.5794783088102284, 0.27700539030996696, 0.24248502893994991, 0.057153133978277385, -0.12347750403868374, -0.3964477431514393, 4.636822679051637, 4.325275954636102, 4.640113724245076, 5.101820135682541, 5.439963368862572, 5.3977881924158595, 5.374661407565696, 5.588530847333555, 4.796342084191466, 5.632533551544682, 6.268714341523745, 6.083886872484721, 5.806571812853317
buttermaker, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, -0.16651074663038806, -0.07125208203133217, -0.2127922491180485, -0.018843757170668426, 0.0003332384316531486, -0.3163589533407748, -0.04387926117105318, -0.17353029070788173, -0.14554346328564566, -0.12826984153451204, -0.048572023754025584, -0.12537800494671422, -0.49788266203285136, 4.313683562501037, 4.383708336256706, 4.737831626704048, 5.036006706912545, 5.423452463186916, 5.505884638466331, 5.545200200847185, 5.467400396674401, 4.711630979251253, 5.3544699783535865, 5.985078007062624, 6.003570508613535, 6.486007303995934
buttoner, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1.5959992125180726, -1.4398767847224154, -1.281628164668894, -1.0794455787669897, -0.5278721448397576, -0.3039157212575909, -0.11595059728048644, -0.38532289826384564, -0.5302558540335226, -0.6621616524820959, -0.8718333354610539, -0.6886382805249759, -0.8546433805109587, 4.554064969247954, 4.441833764611447, 4.574305958290462, 4.833033973251451, 5.1920889963485495, 5.619967285297052, 5.810416637468302, 5.745501005955311, 5.060189765582267, 5.586490049997451, 6.4895504551331555, 6.256052083299309, 6.560724227613793
buttonholer, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, -0.7491916855341523, -0.7925729242412299, -0.7703709103698622, -0.49638152011653525, -0.1636360965554971, -0.05741067543670547, 0.14240457979184631, -0.26222685599797485, -0.34975759625068636, -0.3634285907017194, -0.5175323525903571, -0.5064299008091262, -0.576707451161692, 3.7558423789880333, 3.809060090289971, 4.069772303200292, 4.224663888362377, 4.7700509710116865, 4.882171041769901, 5.013430441458443, 5.284529295632414, 4.63306319904241, 5.192253396158686, 6.088037646225024, 6.009154027551043, 5.837696604952897
buyer, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.3195004167322394, -0.359138007240339, -0.45056765969693824, -0.5707583453121886, -0.600493136438038, -0.6373346850377763, -0.7076670050084571, -0.5535146183287003, -0.52010513291489, -0.6176332734790831, -0.9200823873123105, -0.9812128284840582, -0.7634776004102461, 5.608469024579186, 5.351755051940895, 5.569426413943468, 5.84505534485529, 6.407097306327806, 6.097619641596232, 6.357473254739713, 6.790089268137425, 6.354696810067281, 7.86975620354087, 8.389978567720798, 8.624817575635193, 8.084397416891054
cableman, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.8921943837450422, -0.9906849404767518, -0.929098238788711, -0.8971834173194192, -0.891875278688636, -1.0327854257660891, -1.0250172965235091, -1.151726658497538, -1.182322593402039, -1.2440712056403762, -1.4338176869449923, -1.2625921221264635, -0.891537471385849, 4.214651889611337, 4.348238030573691, 4.609379965593451, 4.8248214586679605, 5.415835985616134, 5.724462298580599, 5.78725761256392, 5.775132090017945, 4.9931668382471095, 5.431561033025243, 5.907296157983282, 5.92600675221261, 6.310777709962176
caddie, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 0.24728775644522527, 0.38051901099845753, 0.3653039889535869, 0.22861474829060285, -0.0804620518767904, 0.17754304064351117, 0.2766269398363859, 0.002400278041416868, -0.24885907648219507, -0.1781127919110106, -0.13507782316781303, -0.06142258557499609, -0.0738514448772969, 4.721013279745154, 4.676997149611864, 5.070894592884288, 5.314420208524119, 5.666602989217141, 5.623482309960618, 5.86657937454213, 6.1188867950617905, 5.465406328248393, 6.006032011746594, 6.826076541787806, 6.997685300880291, 8.211221206771034
caddy, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, -0.14597208987296817, -0.2679900219385989, -0.1179422125131227, -0.06482974828698741, -0.16279606083655357, -0.10279617616077419, 0.008826793732190244, -0.20150005256430478, -0.3548076405915448, -0.23691214094320656, -0.31548086812791126, -0.12358593201613086, -0.030481636266125253, 4.632103774724547, 4.5579732369379835, 4.992160664398372, 5.166330016851859, 5.407299362566252, 5.434170565246085, 5.5534961862751455, 5.718387174252208, 5.298413012989057, 5.799654827625107, 6.530408481783361, 6.500193162919486, 7.337935191075685
caddymaster, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.5048461603228531, -0.5496694776974852, -0.5322720900877697, -0.41117837334908025, -0.4071048295935687, -0.4346845804234409, -0.30154335073164895, -0.46182677373647973, -0.42832356595050153, -0.5604306260163621, -0.5740801464711967, -0.5202022059044984, -0.4159820900332, 3.8767981235363393, 3.9296210196488235, 4.242763402758417, 4.395238371379259, 4.732733247889254, 4.821526710359419, 4.842023584637843, 5.0260609284500655, 4.61283617085753, 5.177860224739438, 5.720977918395354, 5.7734633889957285, 5.532768484331782
calciminer, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.3951632773380908, -0.38991300868621037, -0.40504854587379036, -0.3240469935004207, -0.25609982303384754, -0.2128264275197021, -0.3269322830409372, -0.27880628078228853, -0.28910149552897535, -0.5291188910465825, -0.7003644004269158, -0.3406583797036907, -0.3074903343411985, 3.35926260732316, 3.331723067405682, 3.5251225988081396, 3.7182943461869167, 4.037257793435458, 4.354429033480874, 4.594110826582848, 4.817638213021285, 4.477506026784205, 5.0480499867368085, 5.875566853455426, 5.852798704740369, 6.878120421729345
calenderer, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, -1.5267076804519757, -1.3052329126542115, -1.130685790527702, -0.7621981553376118, -0.2148797913559872, 0.14586166965070574, 0.19388602537059071, -0.03894272856096901, -0.07467757991287402, -0.3279219234142858, -0.6373850965760839, -0.5719094682272814, -0.613670919195728, 3.788660811658273, 3.738010034479293, 4.242705711038846, 4.600290037725119, 4.997392656455965, 5.146208404908924, 5.199179218675019, 5.327814752264773, 4.875903322365115, 5.697255943323816, 6.206490334662387, 6.738909444815116, 6.7178405153806615
calker, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.7144182862880702, -0.6370453899128858, -0.8180886825006655, -0.8625464419220145, -0.7772949134839364, -0.6823765064504392, -0.6042251462681523, -0.6698463122416399, -0.663063047588236, -0.7240529547224193, -0.697817640126188, -0.6733835438077005, -0.6274495807059299, 4.3266621234414675, 4.343087005030979, 4.785719168389765, 4.9362504935335, 5.305050380497514, 5.42251208114493, 5.599398572285143, 5.712138209527451, 5.1174458740412465, 5.733974181193123, 6.119526455463602, 6.0939892646649145, 6.423766188414942
candlemaker, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, -0.23020641791725086, -0.19598732862177282, -0.1662890147999652, 0.011036243839180601, 0.14853062036994558, 0.04314595166074331, 0.3579086725508465, 0.15197917620897708, 0.2338201170428506, 0.23773645789784345, 0.3898190396509332, 0.3838177035553618, 0.3587034820065393, 4.3677030283596405, 4.398573736240779, 4.759808857848656, 5.0717249387317285, 5.518364667030736, 5.621924006111824, 5.778832001498196, 5.756734650296721, 5.129597802860739, 5.609327984636321, 6.2708352343272, 6.190741238322744, 6.8399405661500925
cannoneer, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.5169868128545076, -0.6052151355139114, -0.5373248004582624, -0.19376636292951208, -0.10063112857593454, -0.26143540004606786, -0.1478466378846449, -0.37088657448666895, -0.4254651684585885, -0.33442443180640463, -0.4381101375338625, -0.345842712054102, -0.5838679878864648, 4.450991731006334, 4.3117497863398055, 4.691164184455433, 4.94477601670239, 5.297659593486985, 5.499066261575145, 5.33854411415795, 5.453074642698047, 4.811033826638419, 5.419791468643847, 5.96924867188744, 5.949119396189976, 5.883005707911703
caponizer, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.7323972044571471, -0.7562496369149853, -0.7395539705338878, -0.5762265854248172, -0.31149365990866285, -0.4279328392238098, -0.4679099885989258, -0.5215237928390661, -0.5042663278184509, -0.542630005559674, -0.6358213108963318, -0.7812576546399059, -0.6462943034990095, 3.8219208565555842, 3.8553772227581096, 3.9985983799854554, 4.162797452181165, 4.63780050226447, 4.791170076035356, 4.769439579807954, 5.0034320124580205, 4.4909410345079985, 5.159238916959609, 5.616855401832962, 5.868171553985423, 5.218350550069253
carbider, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1.104038727117065, -0.9933315648146422, -0.7650268145737295, -0.7671846423540808, -0.5234733340227631, -0.6862826354309894, -0.6511552385555767, -0.7228020941413751, -0.7068100070064307, -1.0479837935226057, -1.1587082454318494, -1.0817473138522944, -0.8640644750079168, 3.5371545820985615, 3.4177055063844595, 3.592665483917832, 3.9222983799938236, 4.297531420433579, 4.534393948555855, 4.6242681202600595, 5.009987036211598, 4.6429091858707885, 5.486421917482744, 5.927296122263525, 5.962691934061052, 6.569607174452554
carbonator, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, -0.5961798218922364, -0.4771495334339183, -0.713246890815118, -0.4474502198461298, 0.08818194564679242, -0.26406677428846975, -0.18104033289607327, -0.26968009667753134, -0.4816038232796673, -0.5121257105986168, -0.7558470366069383, -0.4627034972186587, -0.5527056850828093, 4.376655025576774, 4.344494403750832, 4.543459420585312, 4.837591915121019, 5.193429029012276, 5.371036622403276, 5.452259296156581, 5.429332719068001, 4.725440136543768, 5.154420479218895, 5.991772027332972, 5.684065944814165, 6.0077583016736495
carbonizer, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.29183952551350745, -0.18855199890956467, -0.23813786102725243, -0.10772560498765875, -0.005871743060863544, -0.16202545000174984, -0.2151251051414497, -0.28751534686353925, -0.4109243575391569, -0.4296519051978808, -0.6505857428898503, -0.5825170180469047, -0.8381689985115184, 4.437676846061193, 4.3962403685552385, 4.770320827656278, 4.989223171910173, 5.3709383280413245, 5.2684323773078905, 5.347403681958346, 5.396740124076263, 4.578587844892985, 4.887283282973039, 5.714525251773935, 5.712735223654281, 6.1252928525347
carburizer, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.7369583962292011, -0.8036967820755593, -0.7359816634835498, -0.5801198241488702, -0.16901642283908622, -0.22617401439614784, -0.38291836059932594, -0.3510862099962826, -0.33064411103893565, -0.4952216766431174, -0.7384940778871101, -0.6163536185969022, -0.4976995432752691, 3.113737094518254, 3.386404531804053, 3.6254478996720536, 3.810884747766685, 4.258402676653521, 4.3785945864024445, 4.499927772680781, 4.758166796099486, 4.5214482752962475, 5.34261260490861, 6.12372593934315, 6.221558285751483, 6.083835171035181
cardiographer, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.3321855593388491, -0.4641122049060169, -0.3353958971679284, -0.248940396021029, -0.21226578233060445, -0.3101597949689831, -0.35899849629941644, -0.7839920053810031, -0.7860565815068099, -0.9296687126197765, -1.0760838585648453, -0.7915598538952335, -0.7927233333189195, 3.5498352462238953, 3.785240535452569, 4.224360041014201, 4.4317017587064065, 4.847433871997799, 4.983930337030875, 5.17695580509946, 5.396128127877153, 4.696941055563482, 5.348634095233256, 5.768985868023115, 5.8826385605363045, 7.504240905646127
cardiologist, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.4423409587747251, -0.3055696477756336, -0.25941681884835, -0.08545277005521053, -0.22739018346859394, -0.41385555139239844, -0.3336838268896488, -0.5707075553716616, -0.662855239313901, -0.8668942712096308, -0.9755490008798609, -0.7489867945087012, -0.9928511008988923, 3.8519055922067547, 3.778295332263067, 4.098137399526621, 4.4584319960309395, 4.881015621192993, 4.945114715666512, 5.125829834064236, 5.464891998979295, 4.9205543601085235, 5.632213403459039, 6.514047330330089, 6.75896782612588, 8.700845690714303
caretaker, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.36595233625227913, -0.5622573109413019, -0.5072322062909224, -0.8530131084938246, -0.8965049573495006, -0.735170320486396, -0.6854639250402293, -0.7058044761997337, -0.6841389528702893, -0.727515499426105, -0.8769012737112878, -0.9098591626619774, -0.4639451432238482, 6.185607185648655, 5.491403637867156, 5.850833810113439, 6.344099975650337, 6.745142212538396, 6.626895280662163, 6.8654896201772155, 6.982999091233504, 6.321733574809349, 7.170367650649524, 7.920187128422986, 8.531262232241946, 9.69373820235296
cargoman, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, -0.8506398020260155, -0.8037987265121724, -0.8499597209740934, -0.6678715242292869, -0.5453656023332961, -0.39399270819874505, -0.4471452120685098, -0.4841913990157168, -0.5300997068708401, -0.4054478240498825, -0.33782745118634766, -0.04469217297550005, 0.17056633153284884, 4.314442742022612, 4.486201581169307, 4.5808849503645535, 4.779382754728779, 5.295882457731635, 5.5402509959184565, 5.7299112447162, 5.856295417990045, 5.123106502987602, 5.507802698039575, 6.510270315257177, 6.555506956655478, 6.63418679869137
carpenter, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.2398672030800832, -0.5148542138633755, -0.7938475548914617, -0.9512242713867761, -0.7806477417067545, -0.7601467335338461, -0.6520863481461182, -0.8099206841185229, -0.907575290466292, -0.8576845742653612, -1.0466566816425047, -1.136203819163293, -0.8945185067654866, 5.612914017139387, 5.461401843158937, 5.553051220964065, 6.055579132434733, 6.644706371830685, 6.453846145067999, 6.75539769362736, 6.665021311210835, 6.020070597034213, 6.751132872044305, 7.527298771327005, 7.573814087658805, 8.251900553361132
carpenters, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.40197172464288505, -0.5717037809303324, -0.685018475161613, -0.5122454654380336, -0.4982590377243971, -0.4109209582519176, -0.1226373530551943, -0.4742528689259557, -0.6764258137329746, -0.8991946588488776, -1.2038328997133643, -1.0962626984571986, -0.7848387648152225, 3.9133764838873244, 3.993728734765152, 4.196020291624085, 4.66404411543385, 5.392336844364727, 5.478993503849157, 5.763387975128671, 5.958671226982032, 5.143956206027635, 5.916810695816475, 7.050751212537949, 7.0289837541282285, 7.308450153989077
carroter, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1.6649665168669008, -1.553250918127546, -1.5084253738661701, -1.174428824646932, -0.9937675180801377, -0.8470107976853618, -0.44175081971165947, -0.663899158194287, -0.5861002245811067, -0.8964079675201797, -0.9181816284945191, -0.8348189308410512, -0.8568886096018515, 4.268623255839186, 4.194336518261105, 4.557338713610743, 4.6823049942364445, 5.2008329368170285, 5.314113017834046, 5.42135457046109, 5.557980014429629, 4.987201596434769, 5.618152722636822, 6.2636399505000915, 5.829831581649214, 6.13198048151104
caser, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.7131873629865583, -0.9147465249933451, -0.8640596536410198, -0.586918552346774, -0.15669313089727877, -0.18744273581979454, -0.11964396070054946, -0.4317793077553379, -0.4760930261781364, -0.8219585610012394, -1.1498873389965376, -1.1563316876818792, -0.9319642119578548, 4.243470187148072, 4.254979638527727, 4.282139994353519, 4.625140086936497, 4.965858634792166, 5.33617384112233, 5.438978543015421, 5.558141270036986, 4.989772326984578, 6.144593722286538, 6.718152285594183, 6.724965499856832, 6.129451890012465
caseworker, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.8945761565785838, -0.8077983233769283, -0.6284677213356121, -0.6233568147614926, -0.39205121211473704, -0.2236134393269283, -0.23538339883807277, -0.5433308866590301, -0.6453790083967833, -1.0635856757976803, -1.0353237949627352, -1.0193569392419928, -0.7977181230782647, 3.7846067979987046, 3.8336159401700085, 3.960658754845291, 4.114724490337499, 4.649902279347137, 4.717275050265886, 4.863847770073175, 5.196788455339766, 4.739333084120477, 5.233925817955751, 5.902389799926566, 6.02100045664316, 7.596873258961694
cashier, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, -0.7622183798073778, -0.4641615513527148, -0.569602629549909, -0.28857656819103605, -0.14034093833667954, -0.04686904166269387, 0.14685445688462254, 0.09545020638771155, 0.11822424805605775, 0.14045667332545295, 0.26558480040082644, 0.518415951332978, 1.219178622057067, 4.48583549562246, 4.629604424180526, 4.944557423998542, 5.01964421165817, 5.374613198199355, 5.675229219583813, 5.952069502631549, 6.239351508960386, 5.507689703681481, 6.041545490934562, 6.710262945793163, 6.64807996339927, 8.529394349431444
catechist, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, -0.10214298704564914, -0.22843095275534853, -0.15205327682354605, -0.1380840317588176, 0.08975200347192752, 0.03508835358435586, -0.07248345441303199, -0.19247773039936975, -0.08285230788473277, -0.4166602014711778, -0.6438794081988031, -0.7059716440857293, -0.7296587150660135, 3.9247060412657686, 3.867327965555884, 4.217614408810936, 4.384128632832304, 4.632418271414734, 5.172170171524293, 5.281688990323005, 5.861164055480822, 5.3686648481852774, 6.201303160423883, 7.271173316467574, 7.759693636406015, 8.388755165922584
cattyman, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, -0.782155398620049, -0.7778131593234424, -0.8121491220509921, -0.7000118211685936, -0.4191196037188009, -0.3415921057255535, -0.22305232449240933, -0.1667018460201848, 0.3449732634447227, 0.3707037121081917, 0.6312914206850551, 0.57751722399335, 0.30560705202766786, 3.7338915070520224, 4.006403166296584, 4.295634034536944, 4.4944549461641685, 4.654667934353364, 4.695563342122881, 4.932875383366245, 5.31525132717363, 4.723906900093596, 5.106407436129624, 5.8825434611358505, 6.038381638630344, 6.76049597962184
causticiser, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.44582649900994026, -0.6325477001196264, -0.507911562110768, -0.3583641951049695, -0.26196562573856896, -0.38369401886518173, -0.45313692824249724, -0.3377425201421575, -0.15511876831866087, -0.2143747838155717, -0.2257819665314707, -0.05061873431519107, -0.01686935367396862, 3.4505541154865167, 3.4294613865073513, 3.6291622272126225, 3.8571728689224885, 4.193997075119528, 4.4217276788160635, 4.583611893198244, 4.838557827060411, 4.546816370618711, 5.201872708807225, 5.84955871337981, 5.729229963993197, 5.950707618334598
cellophaner, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, -0.01674196791940291, -0.3287284046308335, -0.31228988967711424, -0.20103796132152535, 0.1783479468293917, 0.252731118744371, 0.19659485960907122, 0.232775092805446, 0.21271535291889423, 0.2797413742131647, 0.01009429570796536, 0.20212859496434699, 0.2847785235823179, 3.559974993793779, 3.618012707606668, 4.0337740767993875, 4.2887352708095, 4.657080117082257, 4.671587044899509, 4.856117064714683, 5.136274036431921, 4.62079513990852, 5.435007834997657, 6.007659121750191, 6.214140263712843, 6.5339791983131885
cementer, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1.7977379179123725, -1.5660527077211468, -1.451252071712284, -0.9822808281386369, -0.7402837444945165, -0.6686827570268901, -0.3986924675340936, -0.8136584723362549, -0.966980288829012, -1.1704496390472054, -1.648134338073873, -1.4757193563992403, -1.4000169647070977, 4.195812310508516, 3.997460146635003, 4.268448538771979, 4.513024260514766, 4.994284479625277, 5.100690417696226, 5.2816203006712, 5.40669885731027, 4.9189825074261, 5.675610817756718, 6.734764413965571, 6.59780797415303, 6.629321245148622
cena, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, -0.06588901199123949, -0.12286474595446464, 0.015414032109286503, 0.04103725634177054, 0.03599909035306612, 0.11093518798325144, 0.12490116247983656, 0.02095970822924275, -0.0002055798195154104, 0.3685071478074822, 0.0347638517547649, -0.23705380822681033, -0.06670260241871108, 4.068047128149649, 4.111094637767583, 4.64652497532796, 4.8913391796729995, 5.203043105957999, 5.429113509787346, 5.5658347046559005, 5.774687535245372, 5.219450808751292, 5.85492865750637, 6.4630351777364154, 6.710218579056472, 7.218156849919019
centerpuncher, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.6258838584901366, -0.6719735640576624, -0.5768637395992451, -0.3339409678425634, -0.1459260169162276, -0.06391321570411083, -0.13256434490439584, -0.1979593479447085, -0.31724994625628977, -0.33884756362988583, -0.4486039586401477, -0.32377539755969503, -0.7319684808202914, 3.1074504527508138, 3.2477464181606237, 3.5304970940394553, 3.7307977139053876, 4.114606435652332, 4.333983195330494, 4.518199950227888, 4.851376206910315, 4.416317908508752, 5.050492718592487, 5.655614486314948, 5.589298007312615, 6.389181365605733
ceo, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.7465859645013281, -0.7030726419097361, -0.8305959552929996, -1.1399591168324175, -1.0766029429412183, -0.8235991034641039, -1.1814377473700648, -1.3087629261462785, -1.278113691192975, -1.1648513107816676, -1.2203086865475234, -1.1473905700429763, -0.8095097618057219, 5.573974897780914, 5.313460713166265, 5.943019601510506, 5.970530962757552, 6.548443628480842, 6.181386489355592, 6.5849406184394494, 6.569690503676091, 5.932548299401439, 6.55128619482062, 7.387119102496955, 7.735005662778554, 8.231280384689049
ceramist, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.2418251289995209, -0.46330548770655655, -0.39435209012273487, -0.4668951078782954, -0.5280347659841772, -0.508116547841525, -0.4249206778331214, -0.3896935380638858, -0.4253105805543741, -0.6803424772429598, -0.71771947390444, -0.7699103932022757, -0.4513347136835731, 3.429694872179032, 3.433213678544197, 3.818839612037336, 4.030629842140886, 4.419311129471206, 4.847075782039356, 5.018246152454722, 5.249342345063938, 4.717719604536396, 5.1262838604190515, 6.131569028530386, 6.376739654202185, 7.150995740005615
certifier, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.8875313403948885, -0.8721839069136049, -0.606194115137604, -0.5189464972679833, -0.21615879474841226, -0.16817018256803723, -0.208744005417152, -0.40194086691308983, -0.27859961761208535, -0.3811611850258434, -0.38829478075934426, -0.4230886917729647, -0.29942342555580514, 3.6035577323304713, 3.46302667927311, 3.7674948986626795, 3.837506978229953, 4.308083726303147, 4.788279245814595, 4.776540650468764, 5.0082434476890825, 4.66919523040612, 5.376886693290987, 6.231183490090535, 6.286501917743289, 8.072163077354032
chainer, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1.5051531671025515, -1.2378770107262589, -0.9371638218212804, -0.6477069791507609, -0.4084303596676572, -0.5553225725740962, -0.3868420319369873, -0.6215597316769961, -0.6276918782648196, -0.8975063436615439, -1.0368567963646171, -0.8505475168133441, -0.9917813240337378, 4.387670770358175, 4.120549456522782, 4.513510655193457, 4.76536372500215, 5.0602827314891705, 5.203664478412429, 5.097436745426389, 5.415807368764724, 4.86380933280272, 5.553865225348336, 6.577678331759525, 6.486441847999544, 6.56609518530942
chainman, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.8010418909170912, -0.7765322192926642, -0.7362864294586319, -0.7806484414347733, -0.7542181181181797, -1.0005898115080318, -0.9262114834926715, -1.0185901731856928, -0.9837259700973325, -1.1438656771994937, -0.9500501060325747, -0.7829482417566491, -0.6868649109939496, 4.325571410995435, 4.37034243813946, 4.716847332065003, 4.731633099907251, 5.250549849895172, 5.490375932958284, 5.55800829487592, 5.672496352508325, 5.002211761478732, 5.3533008508475595, 6.116547407526333, 5.8848184459302235, 6.477076422993015
chair, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, -0.0001437862411996487, -0.22642561660663474, -0.005464915049114368, 0.03617054547444555, 0.09401748881338481, -0.012650794986963754, -0.23358400778488453, -0.5239445224720334, -0.7026249414122148, -0.5991622333467213, -0.6633749272680836, -0.8977901185236282, -0.9999425394967827, 5.853644316750325, 5.63571780013068, 5.932750482207927, 6.423344687483491, 6.697085239732752, 6.70508922503362, 6.888261594054566, 6.6556283493523285, 5.924156929066953, 7.1710591378716515, 7.918358504094962, 7.721956297867139, 9.100141161674593
chairman, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1.2581361966573144, -1.3931577712259577, -1.1813164145356425, -1.3837301646260556, -1.6629493234881445, -1.1938329567615849, -1.4389193201290944, -1.4668556368739258, -1.3849381963746896, -1.289618563909396, -1.174632412862119, -1.0905790342728177, -1.111576169209668, 5.596101249888141, 5.53720001147553, 5.740376225283851, 6.024452339074605, 6.767786694711549, 6.605740261807063, 6.994906347779813, 6.9737952637803975, 5.9967387124307745, 6.959674585907756, 7.610334694392751, 7.882909578718892, 8.867181499562184
chancellor, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.6762398987197301, -0.6810399106784363, -0.5220409115971251, -0.5360482833631056, -0.6614869086304223, -0.3915665168017815, -0.7119487342896149, -0.6037566554119114, -0.7131518528519204, -0.5704192712994933, -0.6695809417647938, -0.7349397128804274, -1.0292276733888115, 6.139491594715234, 5.803954999909008, 6.308803792212105, 6.358258942117395, 6.792442625047781, 6.671677299670339, 6.974776828311017, 6.705679325569215, 5.86445050983102, 6.573157532838307, 7.639592748749721, 7.967779812881712, 8.686372542254684
