word	pred_gender_00	pred_gender_01	pred_gender_02	pred_gender_03	pred_gender_04	pred_gender_05	pred_gender_06	pred_gender_07	pred_gender_08	pred_gender_09	pred_gender_10	pred_gender_11	pred_gender_12	proj_gender_00	proj_gender_01	proj_gender_02	proj_gender_03	proj_gender_04	proj_gender_05	proj_gender_06	proj_gender_07	proj_gender_08	proj_gender_09	proj_gender_10	proj_gender_11	proj_gender_12
historiographer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.44840899235005094	-0.45901430666089527	-0.5649707198634167	-0.523392364783485	-0.39912375415241896	-0.6553316068990331	-0.5954037091856368	-0.7754693745798463	-1.4087221043103193	-1.6531970881247875	-1.5284460740395271	-1.6303656651068585	-0.9884953782722977
histotechnician	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.4588601197793962	-0.46295017097815855	-0.50333971848405	-0.521046407723978	-0.41243582910159343	-0.4896688520300969	-0.6469777481946437	-0.688551237921016	-0.9549710927625276	-1.2286718243055983	-1.1804488801578206	-1.1266933921256634	-0.39174901450830263
histotechnologist	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.49324504646689216	-0.4418517432866774	-0.5101468022126844	-0.5899302608096992	-0.4865563369648357	-0.5793729555635069	-0.6535763851802584	-0.7283695094738752	-0.902385358221481	-0.9992693493078033	-0.8120837973514183	-0.6379406579159221	0.013256818295073247
hitcher	1	1	1	1	1	2	1	1	1	1	1	1	1	-0.07019293157009521	-0.13432042679771933	-0.1339351044029956	-0.082874695340546	-0.06349004702191698	0.07397486931795141	-0.2535625200095902	-0.26234748142885866	-0.4078209164060669	-0.6281687016625841	-1.0021926218030814	-0.8674264351738379	-0.5090036283153063
hobber	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2613716228019179	-0.3584130932577766	-0.36954221616883626	-0.17542855120172884	-0.2928869456275427	-0.08592034173909649	-0.2855130230458979	-0.4654202796068481	-0.9071983251202198	-0.7106734431093666	-0.10953231183169965	-0.4784290691192219	-0.6571499074217286
hoister	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1516087476041985	-0.19345229433364503	-0.1201302421278329	-0.2030125182434649	-0.48992084644937367	-0.42670172873693146	-0.5925148477013086	-0.7209936656860492	-1.1286931335138068	-1.5133898485597885	-1.4061354105232446	-1.4231139541786797	-1.22381886128135
hoistman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.5040810021859639	-0.6399633113751367	-0.6630332574027076	-0.814979515810671	-0.7465654381639266	-0.7114338991171697	-0.6748832394470066	-0.9125834406189617	-0.9314082520305393	-1.3016497077008806	-1.619623601517307	-1.632588811784673	-1.0987792758298143
homeworker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.16744682137971978	-0.18309578878841146	-0.30036636022653024	-0.3172271743022943	-0.2265213086806141	-0.21587320561262102	-0.4796618057463616	-0.3386279308968447	-0.6033030898406824	-0.5327624583211626	-0.8333558985744214	-1.1394731835180902	-0.7676899156451389
homoeopath	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.27089431103637474	-0.3553365466990685	-0.386134080246992	-0.40770537093755127	-0.38818905822156213	-0.397281992242583	-0.5137778724743679	-0.37369211893031956	-0.5501912772796818	-0.5439186867933216	-0.3956180776379483	-0.027346171476151704	-0.22922599284671674
hookman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.5108535350928012	-0.5079015931132072	-0.6282617844623044	-0.6233281307124179	-0.6926479154302781	-0.7531519162268205	-0.9756968791327598	-0.9884629120275578	-1.0196106538044936	-1.032542638425273	-1.5514662364425007	-1.5657361124621063	-0.893363161062084
horologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.34136037444989037	-0.3742252006655814	-0.43493452406139815	-0.41148301230186884	-0.5001690418236874	-0.4318629518601476	-0.4399132226760623	-0.45546717642236756	-0.5941836119314572	-0.6198438129790835	-1.1357311330896078	-1.3316525897844267	-1.2309940060514362
horseshoer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.39022831058668656	-0.3064677721434077	-0.36770927467290354	-0.34814082239618993	-0.34708837472430587	-0.3480930394813716	-0.5992961143003408	-0.6080536973705108	-0.7441637002973822	-0.33790133947240597	-0.6560677563542274	-0.6909793723239522	-0.7844652675942794
horticulturalist	1	1	1	1	1	1	1	1	1	1	1	2	2	-0.16037695640973146	-0.38980097540529113	-0.4015967922362214	-0.31171945784600485	-0.24703881146075785	-0.1416405893619857	-0.4090426078290007	-0.3285192381672326	-0.17413702869905118	-0.10602554333010777	-0.13765248684105968	-0.0013323035262617355	0.18284824435212055
hoseman	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.37196474782007394	-0.4495182714668225	-0.4864202364919791	-0.4614474574731877	-0.3751934937524277	-0.38311334405026154	-0.6738904134843134	-0.7817901059989965	-0.6845794711290885	-0.6137945343562774	-1.0109674364133479	-0.8606742246446084	0.038359899386315566
hospitalist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.08624964789619277	-0.16508147314225868	-0.259474044973669	-0.14486520884223175	-0.16041631635583908	-0.17714003378264903	-0.37469485918450546	-0.2632636232845583	-0.3569482240493524	-0.40622594422787295	-0.33543860438549317	-0.6215032534389276	-0.22650150249983714
host	2	2	1	1	1	1	1	1	1	1	1	1	2	0.17088404177630162	0.040921053633576995	-0.14750609623200256	-0.257493937849248	-0.5643579972172081	-0.47577594335537654	-0.6243429521895666	-0.4844542811333248	-1.058541188105334	-1.0232501642202099	-0.5873617373617352	-0.20376836271844245	0.18744837584807827
hostess	2	2	2	2	2	2	2	2	2	2	2	2	2	0.6727383896250921	0.9822087893348678	0.9503374714733168	1.049802062609022	1.1211630948967042	1.1151882182593185	1.2112120338195798	1.275208242141351	1.261577562061655	1.2399548281003487	1.1500071814651445	1.1790815152339502	1.2974314664443345
housecleaner	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.3193333877023673	-0.3436122015727534	-0.40891712193108876	-0.41118022619151495	-0.3304471847803939	-0.2311611890337916	-0.40543341619286094	-0.4620555944920923	-0.5701484516622585	-0.6239660400707265	-0.6292780811465994	-0.6616414519734722	0.003235378804497313
housefellow	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.04975330792273083	-0.2115107406888308	-0.2531678479500264	-0.17862078878302015	-0.33681653889470775	-0.3381245521933587	-0.577672398512382	-0.6284241904661172	-0.8617415244781079	-1.0225572640369394	-0.9480423882183509	-1.07995423221742	-0.5799396339178811
housekeeper	2	2	2	2	2	2	2	2	2	2	2	2	2	0.7340202711057313	0.8412851929051358	0.808951091070816	0.7693598259069447	0.938556678202178	0.9739289182457322	0.9176277174707965	1.0690127423203648	0.9633741520791659	1.0372784862183477	1.099860817224938	1.1005231527633415	1.3137114917982977
housemaid	2	2	2	2	2	2	1	2	1	1	1	1	1	0.26143874759869473	0.26227483273617	0.19878091091368177	0.2893804926026251	0.028052904801992365	0.17038251848663916	-0.03258667488559866	0.15772352278301444	-0.038994722671867155	-0.13377727553148921	-0.2706715363265804	-0.4136575882793018	-0.119081463942355
houseman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.5292367148695386	-0.6226151727236738	-0.6304664537675239	-0.6845267019607602	-0.6880690842422044	-0.7528762708341068	-0.8247349135504577	-0.9369535586434912	-0.8741294883561038	-1.1520323968480977	-1.4126704865745903	-1.3305860296881982	-1.044995552971328
houseperson	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.11552304244541883	-0.10977441411458892	-0.20677820920965578	-0.269464341617792	-0.36469874434921445	-0.404333068794014	-0.6438181941251667	-0.7078451049058182	-1.1094042008040887	-1.277068436158247	-1.3856181113791575	-1.3023379949601703	-1.0206304946384481
housesmith	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.23138765324305116	-0.2919377781573862	-0.2591233094927252	-0.27345248927102717	-0.4752111576536372	-0.3249848690336206	-0.7335521523187478	-0.8333171674259842	-1.25343570523242	-1.409706494027664	-1.5894361509934058	-1.650881635967936	-1.349009878946847
hrbp	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.18847991045997034	-0.19714212675491707	-0.26282918116282833	-0.26766370355314584	-0.3770288283084329	-0.3841531324004196	-0.46409287868707505	-0.5052026783483292	-0.5256412829610961	-0.6746049097858284	-0.9903858868229893	-0.8164252413254258	-0.7744900897423415
huc	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3750389062410482	-0.36739417808870567	-0.543311844865475	-0.4561530331657507	-0.6277624498708312	-0.5616173932166048	-0.8160883611207154	-0.7819390724337278	-0.7981446547034167	-1.0071590441807485	-1.1596400197401513	-0.7009981331778422	-0.8471436508530059
hunter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.4091440567735949	-0.5115689546955545	-0.6501532214877561	-0.5717177339482296	-0.6665604161640459	-0.682990023510335	-0.7695660408844209	-0.7440328463717197	-0.8271828470226519	-0.6776420067001957	-0.33133154579331225	-0.3509589849793241	-0.028833335839003715
hydrator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3177713500290639	-0.31999931416706684	-0.4566967267792569	-0.49216887205247895	-0.32302532811373785	-0.41872615916200445	-0.4690115612454261	-0.45739664203250985	-0.53285060063917	-0.6298095388709356	-0.6785901802935335	-0.5450884802707119	-0.42901957339406166
hydroblaster	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2582884997884966	-0.35196426872837705	-0.4205773324624861	-0.42979865557486996	-0.40643520849487946	-0.3654741666606634	-0.6635537356816007	-0.47428206164625186	-0.5738003474157057	-0.6573118305408356	-0.7513019133426218	-0.4494111607654858	-0.2671337241193552
hydrodynamicist	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.3523605746275339	-0.436366447307693	-0.3158969576566154	-0.29907624775204616	-0.24952402377346114	-0.37294738291120844	-0.3868883727235014	-0.40913622941560845	-0.4575471406969019	-0.3669980161407743	-0.280841644076269	-0.0793131710130241	0.294620916462177
hydrogeologist	1	1	1	1	1	1	1	1	1	1	2	2	2	-0.32477500638549966	-0.3108833176384998	-0.19758048126698208	-0.11680219010918447	-0.1827594911607046	-0.3118383349921536	-0.515094082520541	-0.2877905522072875	-0.4351409405351024	-0.4845763320951606	0.062051932049289715	0.24835449085529238	0.6373265960745058
hydrographer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2931374222755244	-0.2613338098872583	-0.1523380837013751	-0.06973277892837015	-0.04850040951356854	-0.07783718238691481	-0.41364695131756374	-0.3395169140522756	-0.6443286776973287	-0.5252474461457158	-0.39032577707161775	-0.365634590665079	-0.1544092060981477
hydrologist	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.39514985915003825	-0.3531858553655628	-0.27854759933442186	-0.28455784076810764	-0.27259748105532955	-0.30625965146358114	-0.5475079542627181	-0.39038408301055544	-0.535350651605456	-0.4437798735842848	-0.47047782163101776	-0.2500563728664254	0.1798782877861702
hydrometeorologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.28364399325418777	-0.2792467507306944	-0.23022248319885652	-0.18714599106677904	-0.15591278167531822	-0.17717210306397652	-0.35477018279028427	-0.3409912255522678	-0.39180415397499824	-0.14539491658915835	-0.08336669451713435	-0.006042975361674807	-0.03272712418761681
hydropulper	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.43037849579532356	-0.4574924682332882	-0.3972142062244502	-0.42096490257170255	-0.3740120286676399	-0.26923432031621103	-0.4133242294284216	-0.3216351097265969	-0.45105689271746974	-0.2658494798029777	-0.480775569457355	-0.651914296761567	-0.3371800659314852
hydrotherapist	1	1	1	1	1	1	1	1	2	2	2	2	2	-0.27930621208732265	-0.3856302622926394	-0.2782991165932761	-0.27353232477310285	-0.32678815385989024	-0.1514931235289267	-0.3504065044366932	-0.05459318023708973	0.02789217404969284	0.23885693263440722	0.3867862404950588	0.5192771235211903	1.042784335086287
hypertrichologist	1	1	1	1	1	1	1	1	1	2	1	1	1	-0.08020496559644051	-0.1640143191373554	-0.23675103341939352	-0.20148400650530884	-0.0907773357491985	-0.08322182003792124	-0.2216922236764997	-0.10359868215161969	-0.09664393974698499	0.08842253130386635	-0.11423930083611364	-0.28823233623703076	-0.03623898703927936
hypnotherapist	1	1	1	1	1	1	1	1	2	2	2	2	2	-0.286050832603016	-0.2998404711936792	-0.268674250478144	-0.2727930561790596	-0.3040368603522455	-0.32248689706081335	-0.33392183266993464	-0.11712293272313579	0.05627510566942562	0.191499782671293	0.2570847675098879	0.573943300755474	0.8671898673632279
ichthyologist	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.08284491484318905	-0.20682360049445553	-0.1864423734121984	-0.12316402720708214	-0.08691243668200199	-0.21576962784390188	-0.4061217273038295	-0.22561869165730591	-0.30799163428549703	-0.17834621137988005	-0.41922193235446464	-0.3967372338640888	0.22306647180446615
illuminator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.028030952373042615	-0.15542010912986803	-0.07514503911114091	-0.06343095501274436	-0.21483113489938888	-0.43360342468178104	-0.5991771769213307	-0.6135119665541551	-0.7727302571641486	-1.1113904642207895	-1.2389547803742134	-1.220362177507299	-0.8683221642087451
illusionist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2979693142553682	-0.42645867183859104	-0.48216669970896187	-0.4794478848112017	-0.5176678628989434	-0.7208565401428482	-1.0659659289468857	-1.1056114661313639	-1.1092027680262502	-1.003184711458843	-1.422785721118792	-1.3551574400927424	-0.7156968550876646
imager	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2900850797665654	-0.3053663649790235	-0.25697083151838074	-0.18992102844027706	-0.2334605367048918	-0.3788829845289607	-0.6208930966735013	-0.4730362867531427	-0.5837398488315402	-0.5743910283626324	-1.0278553109636057	-1.1891484355031952	-0.6881931722580338
immunochemist	2	1	1	1	1	1	1	1	1	1	2	2	2	0.02878606073570905	-0.06058153313811373	-0.08035960439782512	-0.058625459567736765	-0.09820179909881102	-0.06342094121144282	-0.15208974157239746	-0.005290091330046737	-0.23607532767823794	-0.006543374757374265	0.2486340232992863	0.8198110781920563	1.0308744260085423
immunohematologist	1	1	1	1	1	1	1	1	1	1	2	2	2	-0.14999435406643108	-0.15723157348376748	-0.12241299985235521	-0.1776693039838337	-0.1408996860670047	-0.2518901591264453	-0.18212617829379946	-0.21109440392453385	-0.10442280430923034	-0.08583639433102258	0.21383612555138798	0.548358416632247	0.9167594056686911
immunologist	1	1	1	1	1	1	1	1	1	1	1	2	2	-0.011511515579834902	-0.14287193159258316	-0.13462275122503786	-0.08749896071111662	-0.15808765956553453	-0.3098450011696474	-0.2346342348551839	-0.0851721528304968	-0.21368701349989766	-0.22815530354140062	-0.04933070438885076	0.5395203068105814	1.0996430112989373
immunopathologist	1	1	1	1	1	1	1	1	1	1	2	2	2	-0.10265209738847214	-0.18654030011343392	-0.13105269484543566	-0.054505926506504654	-0.14594538584795722	-0.271135363601022	-0.24115611285929126	-0.052334347522640254	-0.1461567115993738	-0.16887048743193167	0.07613487801767255	0.32646436873486046	0.9311021694616104
imposer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.269494983109632	-0.3583363144231183	-0.4641451310109238	-0.5444615351737534	-0.6220324385518337	-0.808762622600575	-1.045387853112459	-1.000770553162373	-1.1700828981163367	-0.8916901894197173	-1.4003675665497075	-1.1862105714183047	-0.9149081309736058
impregnator	1	1	1	1	1	1	1	1	1	1	1	2	1	-0.1346763475402227	-0.22290340588647278	-0.1272541960134148	-0.14273942712988807	-0.3315731155132506	-0.3980756754604119	-0.41874222366887415	-0.31584120484877065	-0.3280247998133751	-0.22580581425052076	-0.22789500572421056	0.03540755673035656	-0.0756402141160914
indexer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.18920319738875013	-0.23575899180032822	-0.2260964308081818	-0.30122294251392606	-0.4438895711982037	-0.5649157795124847	-0.7937940370774459	-0.7533491299190526	-0.8932010494607575	-1.1629661128541067	-1.331628493387758	-1.3075308434899124	-0.7867965097448526
infantryman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.5068621866051346	-0.517693743003699	-0.578462768149745	-0.6112424037307502	-0.5102506472796476	-0.5362441206831041	-0.8571045565453077	-0.8650597988190457	-1.097328856314578	-0.6952916630436331	-0.5553207764426282	-0.2877602543465796	-0.2614681072692856
informatica	1	1	1	2	2	2	2	2	2	2	2	2	2	-0.08629712250034854	-0.028655848288436064	-0.03161860110179107	0.07358719819547847	0.2271767840895602	0.19435387299808451	0.14654852207568797	0.3095153818187045	0.2867832815858691	0.018736855467665847	0.3932932359194819	0.6353518613071572	1.7713028879602315
informaticist	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.1809958426865193	-0.24306087075956806	-0.24515544936596534	-0.28376643589528716	-0.25892179581555064	-0.37166604270524706	-0.5099058205935898	-0.3334921488689897	-0.5963445795548463	-0.8253806744364744	-0.676816727948341	-0.16939150055075214	0.7003403495378719
inker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.12127842545817305	-0.19183970623656205	-0.18459922081248772	-0.30944886256348714	-0.3927321616701739	-0.6272177618901302	-0.9485557398890789	-0.8464149901625089	-1.0039088152438205	-1.3994057355713085	-1.854817167365908	-1.875949339645695	-1.0269464714582708
inlayer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.12699519909197898	-0.12979534731998088	-0.08961691055889039	-0.15001604058666812	-0.15642077983864489	-0.24057739242827555	-0.526478846337535	-0.5141897623379375	-0.8491800438493751	-0.842943171592991	-0.4138029765970367	-0.22742176043300794	-0.03373889516856876
inletter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.0652622389359461	-0.04379755930353437	-0.15065713560543553	-0.24615244661512842	-0.3954408035522622	-0.16056497691078886	-0.4441519816646285	-0.5985684330030373	-1.1072905751480588	-1.2416075464470557	-1.6346486649542036	-1.4890561013131736	-0.9628240810618581
inoculator	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.16191819714279101	-0.16884267951559637	-0.14895238509944228	-0.07946421943306864	-0.22885632095210376	-0.2755638101868137	-0.5802962473041925	-0.4874549558278153	-0.45448186285828196	-0.607338834445347	-0.3452749800318236	-0.172045992653441	0.04703443823624298
inseamer	2	1	1	1	1	1	1	1	1	1	1	2	2	0.023693051957806258	-0.04730385205801802	-0.06688391470765075	-0.008403228632999915	-0.07361867514407325	-0.18911266465353233	-0.31733607722085566	-0.3934964350348321	-0.32618830666684434	-0.26310053219029805	-0.286797589093955	0.24031416172181386	0.569868206970678
inseminator	2	1	1	1	1	1	1	1	1	1	2	2	2	0.00983798784934177	-0.13851099427178623	-0.10424499367163659	-0.14317570025104567	-0.15360562809214423	-0.1626527404776082	-0.20956597975434305	-0.26924206877137674	-0.29587554495703294	-0.14747336473626915	0.00818010086012183	0.06845068867558707	0.3151727414462356
inserter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.24298035207181878	-0.24551888082149154	-0.3223450208341136	-0.437646464432748	-0.6034487522950165	-0.6055835331665437	-0.8151245095046984	-0.6736615959127581	-0.9069125451867661	-0.9880959980269088	-1.2284034715160463	-1.1303983606462462	-0.5649423355026064
inspector	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.5592770851033309	-0.45969958778672554	-0.5356303012368224	-0.4897296781123945	-0.597017375100703	-0.5039213540764564	-0.5873498779742427	-0.4629793810539016	-0.8676181935079144	-0.7781634244224211	-0.894980960602402	-0.5105676111436896	-0.4654619074904775
installer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.23970496284527307	-0.2724811966666372	-0.26614385288249126	-0.2536901319254452	-0.39692676073568045	-0.5320310848208001	-0.771949267043359	-0.517269798446313	-0.7203288696826421	-0.8582888041992807	-0.8950115841390398	-0.7877345206027262	-0.19211995667721746
intensivist	1	2	1	1	1	1	1	1	1	1	1	1	2	-0.05369511433861397	0.0069412901526138895	-0.0160061581972111	-0.004820959655468651	-0.15413667881486193	-0.2790658584045993	-0.42023663335669736	-0.2395641034711146	-0.47561239931823857	-0.7249491411080742	-0.802550464277118	-0.39123557933984526	0.14086425398588484
interlacer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.19506567598775887	-0.1351672299067765	-0.20532323637640826	-0.3290185710429109	-0.335159282527548	-0.2908458722390326	-0.49269009690054155	-0.48270842572749795	-0.593260894157754	-0.5792920807941324	-0.8886578235292011	-0.8372772315701366	-0.6004164244401029
interlocker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.12249196852811318	-0.08876282691084794	-0.11932416914108512	-0.21239046558385627	-0.3146810781285578	-0.22424412851711606	-0.4202150297786881	-0.2726531533607934	-0.4364031791001566	-0.6755876707397745	-0.8522839979285624	-0.8943428212635061	-0.24044029500424102
intern	2	2	2	2	2	2	2	2	1	1	2	2	2	0.172954423250195	0.12463185145413229	0.08527539004033044	0.03051935429459892	0.08837260706163816	0.20688420078207034	0.17596333791203211	0.18819719473738777	-0.12972598949147324	-0.07701170551441727	0.1667924409340954	0.33737069540208475	0.46487216498756295
internist	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.08989034451724645	-0.18611384479473525	-0.2915394900926937	-0.20585867657207418	-0.19389820766289073	-0.31458872621520667	-0.4919870348237132	-0.17888750467826636	-0.3212030880227932	-0.40128223329199836	-0.4159545841387685	-0.1673659834464239	0.2930055283160752
internship	1	1	1	1	1	2	2	2	1	1	1	1	1	-0.17074480371917183	-0.33366000053240497	-0.31163033957368746	-0.12150912165972877	-0.1439938005557795	0.26157671794058	0.15313634667510656	0.3240074168681766	-0.07101099842484265	-0.05048711175592374	-0.44100827021124833	-0.38201620922538937	-0.09555088224665498
interpreter	2	2	2	2	2	2	2	2	2	2	2	2	2	0.026492499492431418	0.09874497876948188	0.15922157403892728	0.13664206346079588	0.12088166801275585	0.08726102117567536	0.11550599218756871	0.25464828491848607	0.22133045891781333	0.3962818334532056	0.5079243890656064	0.8728836277683902	0.7350187269857702
interventionist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1467047645461483	-0.24335470156633432	-0.21546883146337875	-0.24381924745349737	-0.28100098942183804	-0.31188403498519346	-0.6698611928222085	-0.5743143154741458	-0.7562630779073795	-0.9413598514682889	-1.1039035528627725	-0.9462413163014585	-0.4675144565928773
investigator	1	1	1	1	1	1	1	2	2	2	2	2	2	-0.2976719947961121	-0.25117433490173713	-0.20106365777848006	-0.2833132679323403	-0.20238899282099926	-0.002177626515153991	-0.04534638024692231	0.1641668584098513	0.04229323106471894	0.11661024951207838	0.36007039482188397	0.4185513482280901	0.7196639360389234
investor	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25732762328267367	-0.3120272512934903	-0.5220523831315033	-0.4498974034642086	-0.5685876518465521	-0.5110721513147454	-0.5337329989695954	-0.2120050869338418	-0.3238061042174501	-0.3356011480557029	-0.6422825990759757	-0.4574539949561635	-0.3125413621296728
inweaver	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.14587191119630222	-0.20447287654425556	-0.2060223188163204	-0.2607890212655406	-0.2992635160129422	-0.2638114956046174	-0.35674003284119227	-0.44670867575749906	-0.4341212353591998	-0.4581564189955146	-0.13646059554924572	-0.2476553439830374	0.2606074240175252
iridologist	1	1	1	1	2	2	2	1	1	1	1	1	1	0.0031544496714042136	-0.11139615494368985	-0.1077630512606528	-0.10396428112390876	0.013301050559011929	0.018331710913895613	0.02753390873833722	-0.04821912733144615	-0.27764217113117096	-0.05752307631660808	-0.351867558287866	-0.36342648854416837	-0.41354448680425826
ironer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.17528583406636336	-0.15240161459889234	-0.13858419566637972	-0.18327771691635641	-0.08169611068448357	-0.02275463985469174	-0.3111978140654022	-0.46263135448347975	-0.8278374825819117	-0.8808234658536964	-1.4006828650082004	-1.3441063837135299	-0.8820032212285827
ironmolder	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.41166665183754925	-0.4695001944725371	-0.5365573180590412	-0.6281546525902058	-0.45748622993707877	-0.310711045584499	-0.5602851759074925	-0.7289026762257066	-1.0792938927697544	-0.9236239276907653	-0.45464448137545166	-0.01554240005153873	0.02300707698921578
ironworker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.09841799423355577	-0.14602282544098572	-0.12985044047434124	-0.19733254458143276	-0.2947037441659481	-0.30964412444299305	-0.6117530816050426	-0.7931858426756178	-0.9496051741790011	-1.164720671171564	-1.2840235822325528	-0.7999445181071132	-0.0470732628547203
irrigationist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.21272218866998646	-0.34394465729892076	-0.42343982822741755	-0.40322814699339593	-0.3265796172112885	-0.3214447466422347	-0.6804052064646926	-0.7558031713190994	-0.8974917142543006	-1.0151270856251067	-1.191341069954849	-1.211304280472893	-0.8940514697842218
irrigator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.20983594665920358	-0.345245620669272	-0.29336717021901054	-0.3052447332042159	-0.4550251354519458	-0.3412394140162898	-0.37814723535352507	-0.4962064697913654	-0.5492697572167952	-0.6995656368553758	-0.6492669027528165	-0.5776312319737054	-0.18486020636985484
issuer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1962026780324559	-0.24437344666474142	-0.20330166737791705	-0.1900946899450704	-0.35051833152843537	-0.4257631499774963	-0.6418261640741029	-0.7390757103645835	-1.0261429881867459	-1.1132852697715472	-1.0258246796574146	-1.5103551288900634	-1.079478040605841
jackaroo	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.4067098891685757	-0.3626704551115202	-0.3954291276049712	-0.41682525362291345	-0.5325485001247873	-0.520773865388048	-0.6997057557429103	-0.6020914557888242	-0.8787353540556738	-1.0482746872993998	-0.9367459992233532	-0.9111200391515524	-0.6622176714093223
jacker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.37816511456932	-0.47339540338593755	-0.4152843536066574	-0.45040302121083764	-0.4978148397043585	-0.5826863314339127	-0.7646111709556116	-0.730058322476333	-0.9234460770225319	-1.152842484823608	-1.1811272576888059	-1.3536337311329945	-1.0613913967557078
jackerman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3097509987189936	-0.37684044509460984	-0.3597908813816836	-0.4679740007978527	-0.4789942386406254	-0.5890614333010942	-0.7694260052925765	-0.9409995337021565	-1.2472428133419822	-1.3802857403302151	-1.2518730540606322	-1.074779905526432	-0.8905965245007248
jackspooler	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.1778114294957716	-0.1236025332243056	-0.16574740211564418	-0.1514430323624874	-0.28426753850191144	-0.28282890561898466	-0.41456645782658474	-0.3461121180354072	-0.474857736219663	-0.5227218209749482	-0.37672163545988413	-0.45834833092394617	0.11086301047714864
jailer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.030301484739065167	-0.14173237345796316	-0.18511475279727102	-0.23789953072599684	-0.4529074063064541	-0.5503399953775653	-0.7039273968831921	-0.5192705877202994	-0.7810963221480185	-0.8981928343652503	-0.4127315667091339	-0.24548824494641552	-0.1361225329337781
jailkeeper	1	1	1	2	2	1	1	1	1	1	1	2	2	-0.021827293275681676	-0.059790345564436326	-0.054726577103240276	0.027482270307708515	0.027528918350623738	-0.10513243192485548	-0.3936950042055516	-0.22423851965926456	-0.3473680710569872	-0.3513164530301789	-0.1952172865069114	0.023879239902857285	0.2046874612824448
jailor	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.0923372952452402	-0.29471613763105775	-0.2500510556265577	-0.32127698853044157	-0.3791615274074002	-0.5773394461903135	-0.7121542892226169	-0.6952137836070498	-1.0834216395060836	-0.9997370665407558	-0.9191225955833593	-0.4720294251022732	-0.366999649601804
janitor	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.15357129609654685	-0.14331401951005868	-0.21709334716823553	-0.25365197256395733	-0.2775479603738873	-0.3065219667467075	-0.4716733846360938	-0.683705957041044	-0.8710828736052048	-0.8051626341906073	-0.5396430101366074	-0.6131512826769377	-0.6440912689941664
