word	pred_gender_00	pred_gender_01	pred_gender_02	pred_gender_03	pred_gender_04	pred_gender_05	pred_gender_06	pred_gender_07	pred_gender_08	pred_gender_09	pred_gender_10	pred_gender_11	pred_gender_12	proj_gender_00	proj_gender_01	proj_gender_02	proj_gender_03	proj_gender_04	proj_gender_05	proj_gender_06	proj_gender_07	proj_gender_08	proj_gender_09	proj_gender_10	proj_gender_11	proj_gender_12
mechanotherapist	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.11315605299010986	-0.19610159630657917	-0.14740128693968918	-0.14082050802361745	-0.10512607098997544	-0.1965065007131371	-0.23846842215458713	-0.1984382256513123	-0.07278581353126995	-0.053060397675112836	-0.1667934265059885	-0.46030944244708294	0.07983091980137702
mediator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.23759379672707678	-0.2940261841985135	-0.4466496522728574	-0.33024442093284045	-0.4637099238734255	-0.7080293066398112	-0.6481533360880894	-0.7937446171313867	-1.0919706853371614	-1.2892582241824495	-1.4013947470489443	-1.344854754196416	-1.6551185779141808
mercerizer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.4423238178721308	-0.3684648275597733	-0.33166477912786235	-0.29721518306807293	-0.2533098879151326	-0.022107185844606858	-0.15687655669573541	-0.42201091742041696	-1.1763863060087285	-1.4225307793682396	-0.8609225162326462	-0.9682800576343058	-1.0124547986954107
merchandiser	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.16552557518848782	-0.14163291955162183	-0.23899817150805627	-0.22648922037833014	-0.3072662204819986	-0.40532249746078447	-0.45774062622385103	-0.4194802874811108	-0.5586236801341371	-0.31275151119691735	-0.8523225499497951	-1.2277274775935765	-0.7721547559662258
meringuer	2	2	2	2	1	2	2	2	1	1	1	1	1	0.0368701993458323	0.14795828415347023	0.1939655701915198	0.24137610352828276	-0.0071621708165712505	0.16214460223082228	0.12755701083301213	0.2556076062405847	-0.15432076929797672	-0.06558698969972876	-0.4023781458726001	-0.4203868841524083	-0.3693575205666745
mesmerist	1	1	1	1	1	1	2	2	2	2	2	2	2	-0.13795279001882366	-0.14978004905693243	-0.12551389605825952	-0.17440593921502434	-0.0696809730529493	-0.004530129599391058	0.024794993437992685	0.1278677302211026	0.32145763078828116	0.4918536278866361	0.5691455739978637	0.42232900884854774	0.8035915628281355
metalizer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3920147640348085	-0.22546303254489986	-0.2704625308354875	-0.21980342824005358	-0.17360348532633926	-0.1326262405686033	-0.25807437758215435	-0.20571193511767505	-0.633396638112671	-0.6586098241864209	-1.2185661653643682	-1.6093373477693613	-1.3247766483051682
metallographer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.060851405158994364	-0.059152789826038804	-0.04526059507079616	-0.15836904691219444	-0.18093217572987652	-0.39936808951730607	-0.6353102274759751	-0.5848291356530275	-0.6764098290418558	-0.7643242803051815	-1.1821969014699483	-1.262759957069939	-0.968011446355901
metalsmith	1	1	2	2	2	2	1	1	1	1	1	1	1	-0.027168086325714574	-0.00868144030156165	0.05959990735407836	0.07289741699104506	0.06352763857429794	0.069682562428802	-0.3490547439492687	-0.4316975427466755	-0.7422535728836753	-0.6884268010665007	-1.181752556593132	-1.5552315496852678	-1.0908954014939451
metalworker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.13326155795836295	-0.15427489430388375	-0.18040399308058486	-0.2339221416381011	-0.2902562375226731	-0.32807892223087987	-0.5649438752380647	-0.6405175491102088	-0.9932864283702546	-1.2270420776304087	-1.5492222845161439	-1.5086343643439362	-0.5683238416602912
metaphysician	1	1	1	1	1	1	1	2	1	1	1	1	1	-0.12452639874071211	-0.1370562988773798	-0.16632929389969497	-0.16490062051502147	-0.21571831645435066	-0.21451677682497164	-0.1281002020497158	0.16465655719455677	-0.16607266491701156	-0.6690865593698838	-0.49099592311717866	-0.2755898330212374	-0.21903441155424774
metaphysicist	1	1	1	1	1	1	1	1	1	1	1	2	1	-0.12464179567900247	-0.15075786158433258	-0.2066990523768708	-0.22298801267570623	-0.2571073729527838	-0.3404707852029464	-0.31012261036445116	-0.027549264622282077	-0.12101005827118999	-0.6213222270031302	-0.22476526721083667	0.015377505119597124	-0.1252044337837831
meterman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.33781459547303194	-0.24109453122789815	-0.24759306450591922	-0.32100127926694844	-0.42401838425985755	-0.2702307337404105	-0.33933540577332855	-0.2891374132705037	-0.28635301746261727	-0.41758149152849805	-0.666894803336925	-0.7780547879917711	-0.09051059527980193
methodologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.16781953745995393	-0.2390584584048514	-0.19542274686606115	-0.29310244986245887	-0.4143449262355817	-0.43212018048656853	-0.7842002681474364	-0.8011687116268607	-1.1593123424686667	-1.3332586751664322	-1.4034109134619763	-1.8071192955408608	-1.690637393898131
metrologist	1	1	1	1	1	1	1	2	1	1	1	1	1	-0.1961331308256876	-0.0704853161978741	-0.16059003306010283	-0.31103807809108963	-0.209288066583899	-0.1099128991313871	-0.288776481085342	0.014015942517179913	-0.4425419836896426	-0.18679570494902803	-0.2679440149113611	-0.42056828880769326	-0.6893157210636632
mft	1	1	1	1	1	1	1	1	1	1	2	2	2	-0.07736058137534929	-0.2090897870146826	-0.08124948902353127	-0.002167465590022871	-0.005669616688777912	-0.11528099215209814	-0.15611910437723953	-0.10854946745629823	-0.16329591462049553	-0.019514210581539737	0.6524337839416748	0.8269764750208843	0.590735451147047
